complaint_id,atm_id,prediction_timestamp,label,victim_lat,victim_lon,atm_lat,atm_lon,haversine_distance_km,same_city,same_district,same_pincode,nearby_atm_count,geographic_similarity,location_type,in_geo_candidates,in_hotspot_candidates,in_network_candidates,in_behavioural_candidates,historical_complaints_as_of_T,historical_cashout_count_as_of_T,historical_cashout_rate_as_of_T,historical_avg_loss_as_of_T,historical_hotspot_score_as_of_T,hour,minute_bucket,day_of_week,is_weekend,holiday_flag,time_since_complaint_h,time_since_last_transaction_h,recent_activity_count,velocity_15m,velocity_30m,velocity_1h,velocity_3h,velocity_6h,velocity_24h,account_degree_as_of_T,cluster_size,fraud_cluster_membership,linked_complaint_count_as_of_T,account_type,is_synthetic_mule
CASE_000572,ATM_000211,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,13.050644787167151,80.21887814339456,15.182,1,1,0,3,0.0618,Railway Station ATM,1,0,0,0,0,0,0.9,25000.0,0.0,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000043,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,13.003922213179136,80.26036405904456,19.401,1,1,0,3,0.04902,Bank Branch ATM,1,0,0,0,0,0,0.9,25000.0,0.0,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000164,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,19.124536092974644,72.92948649943835,1025.142,0,0,0,11,0.00097,Airport ATM,0,1,0,0,2,2,0.92,48795.6,1.0107,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000284,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,18.547515296326686,73.81365300828696,912.53,0,0,0,7,0.00109,Bus Terminal ATM,0,1,0,0,1,1,0.9111,9231.98,0.6315,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000333,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,13.092670157524704,80.27767499995733,9.558,1,1,0,12,0.09471,Petrol Station ATM,1,1,0,0,3,3,0.9273,35707.75,1.2855,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000207,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,19.300937050726734,72.93130679628723,1037.47,0,0,0,2,0.00096,Residential Complex ATM,0,1,0,0,1,1,0.9111,16887.04,0.6315,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000151,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,22.9727121741609,72.56078065791901,1359.341,0,0,0,4,0.00074,Bank Branch ATM,0,1,1,0,2,2,0.92,46455.36,1.0107,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000313,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,18.456075024739004,73.79326097893265,907.7,0,0,0,0,0.0011,Residential Complex ATM,0,1,0,0,1,1,0.9111,8420.95,0.6315,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000054,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,13.098663542145438,80.2606685689505,8.889,1,1,0,10,0.10113,Residential Complex ATM,1,1,0,0,1,1,0.9111,11160.17,0.6315,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000186,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,13.14259936414573,80.23722682211573,5.235,1,1,0,3,0.16037,Residential Complex ATM,1,0,0,0,1,1,0.8,45620.81,0.5545,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000244,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,12.958407667174459,77.57238012769452,293.09,0,0,0,15,0.0034,Railway Station ATM,0,1,0,0,2,2,0.82,40210.57,0.9009,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000261,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,19.246720480337473,72.9689280934121,1030.575,0,0,0,12,0.00097,Bank Branch ATM,0,1,0,0,1,1,0.9111,9335.6,0.6315,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000324,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,13.017916186976068,77.68987980350212,279.876,0,0,0,4,0.00356,Market ATM,0,1,1,0,1,1,0.9111,37629.82,0.6315,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000194,2024-03-25 11:18:34.573451642,1,13.17820213548388,80.26886788425759,23.03781946874166,72.6397004783593,1360.103,0,0,0,1,0.00073,Mall ATM,0,0,1,0,0,0,0.9,25000.0,0.0,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000156,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,13.101891989694947,80.25397609097955,8.637,1,1,0,12,0.10376,Petrol Station ATM,1,0,0,0,0,0,0.9,25000.0,0.0,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000338,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,13.053623755779812,80.28596260821823,13.976,1,1,0,15,0.06678,Railway Station ATM,1,1,0,0,1,1,0.9111,18344.83,0.6315,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000318,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,13.085488907526226,80.25975933537603,10.356,1,1,0,13,0.08806,Standalone Kiosk,1,0,0,0,0,0,0.9,25000.0,0.0,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000092,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,13.149954627073186,80.25059224526495,3.712,1,1,0,3,0.21221,Hospital ATM,1,0,0,0,0,0,0.9,25000.0,0.0,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000227,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,19.15718362687224,72.84831105016114,1034.054,0,0,0,2,0.00097,Mall ATM,0,1,0,0,1,1,0.9111,1268.01,0.6315,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000343,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,23.068518809346262,72.48325002482707,1372.62,0,0,0,2,0.00073,Bank Branch ATM,0,1,1,0,1,1,0.9111,1517.24,0.6315,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000118,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,13.134732197921853,80.33347937040632,8.503,1,1,0,1,0.10523,Residential Complex ATM,1,0,0,0,1,1,0.9111,5219.65,0.6315,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000289,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,12.890909400270655,77.60473950651868,290.366,0,0,0,2,0.00343,Standalone Kiosk,0,1,0,0,1,1,0.9111,2765.53,0.6315,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000266,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,19.295011560360354,72.96582279328184,1034.27,0,0,0,2,0.00097,Hospital ATM,0,1,0,0,1,1,0.9111,2171.8,0.6315,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000223,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,13.189103767144722,80.26507209306659,1.28,1,1,0,1,0.4386,Hospital ATM,1,0,0,0,1,1,0.9111,16130.56,0.6315,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000251,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,13.061284888957662,80.23195760540673,13.601,1,1,0,8,0.06849,Railway Station ATM,1,0,0,0,0,0,0.9,25000.0,0.0,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000228,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,12.965478498822426,77.60160591219447,289.866,0,0,0,17,0.00344,Bank Branch ATM,0,1,0,0,2,2,0.92,15158.85,1.0107,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000245,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,17.451714339485374,78.4954272070574,511.822,0,0,0,4,0.00195,Bank Branch ATM,0,1,1,0,1,1,0.9111,80166.95,0.6315,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000368,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,13.079418730512336,80.26985889826781,10.985,1,1,0,14,0.08344,Bank Branch ATM,1,0,0,0,0,0,0.9,25000.0,0.0,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000394,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,13.091045074425018,80.26937589869779,9.692,1,1,0,12,0.09353,Standalone Kiosk,1,0,0,0,0,0,0.9,25000.0,0.0,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000049,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,13.086181904283295,80.27557966805446,10.258,1,1,0,13,0.08883,Standalone Kiosk,1,0,0,0,0,0,0.9,25000.0,0.0,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000242,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,22.52969807378482,88.2824569449239,1341.055,0,0,0,1,0.00075,Bank Branch ATM,0,1,0,0,1,1,0.9111,1991.06,0.6315,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000280,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,23.002582842473544,72.60846343532445,1358.958,0,0,0,5,0.00074,Market ATM,0,1,1,0,1,1,0.9111,15674.03,0.6315,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000240,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,19.14182262226751,72.94805715683843,1024.843,0,0,0,6,0.00097,Petrol Station ATM,0,1,1,0,2,2,0.92,29272.67,1.0107,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000106,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,13.032986407125769,80.19806118233626,17.876,1,1,0,2,0.05298,Market ATM,1,0,0,0,0,0,0.9,25000.0,0.0,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000297,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,22.735203387378554,75.94304101477319,1156.737,0,0,0,1,0.00086,Bank Branch ATM,0,1,0,0,1,1,0.9111,54268.87,0.6315,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000387,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,13.01206799664274,80.32443136103434,19.429,1,1,0,3,0.04895,Bus Terminal ATM,1,0,0,0,0,0,0.9,25000.0,0.0,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000158,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,13.030031635088802,80.26467486307006,16.482,1,1,0,8,0.0572,Market ATM,1,0,0,0,1,1,0.8,49009.74,0.5545,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000215,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,13.065557608744104,80.29741398983336,12.901,1,1,0,13,0.07194,Hospital ATM,1,0,0,0,0,0,0.9,25000.0,0.0,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000040,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,13.014876324194478,80.26430193474677,18.168,1,1,0,5,0.05217,Residential Complex ATM,1,0,0,0,0,0,0.9,25000.0,0.0,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000326,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,13.07849561142994,80.26923169793007,11.087,1,1,0,14,0.08273,Bank Branch ATM,1,0,0,0,0,0,0.9,25000.0,0.0,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000030,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,13.080706445177317,80.35957453075774,14.629,1,1,0,2,0.06398,Mall ATM,1,0,0,0,0,0,0.9,25000.0,0.0,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000004,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,13.072762724653366,80.26387571924367,11.737,1,1,0,15,0.07851,Bus Terminal ATM,1,0,0,0,1,1,0.9111,65526.27,0.6315,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000058,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,17.42078761520513,78.45075277349024,510.446,0,0,0,10,0.00196,Mall ATM,0,1,0,0,1,1,0.9111,13225.82,0.6315,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000291,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,23.024387860325554,72.60476029315736,1361.107,0,0,0,9,0.00073,Petrol Station ATM,0,1,1,0,2,2,0.92,8934.64,1.0107,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000282,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,19.051630192585513,73.01765242288891,1012.84,0,0,0,5,0.00099,Hospital ATM,0,1,0,0,2,2,0.82,9769.45,0.9009,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000365,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,13.142658167648497,80.3520057432738,9.831,1,1,0,1,0.09233,Bank Branch ATM,1,0,0,0,1,1,0.9111,11610.18,0.6315,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000305,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,26.932165373579654,75.8135284411878,1598.147,0,0,0,5,0.00063,Market ATM,0,1,0,0,1,1,0.9111,41582.77,0.6315,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000572,ATM_000283,2024-03-25 11:18:34.573451642,0,13.17820213548388,80.26886788425759,18.522095770853554,73.8557727812762,907.311,0,0,0,8,0.0011,Petrol Station ATM,0,1,0,0,1,1,0.9111,4040.27,0.6315,11,1,0,0,0,0.0,1.003,5,0,0,0,5,5,5,16,5,1,19,mule,1
CASE_000573,ATM_000325,2024-03-21 08:38:34.133039709,0,19.350431873134863,73.00499286461887,23.012626498140403,72.57699454528036,409.627,0,0,0,11,0.00244,Market ATM,0,1,0,0,1,1,0.9111,51203.26,0.6315,8,2,3,0,0,0.0,0.749,2,0,0,2,2,2,2,13,3,1,3,mule,1
CASE_000573,ATM_000269,2024-03-21 08:38:34.133039709,0,19.350431873134863,73.00499286461887,19.107698538950824,72.88263004250993,29.892,0,0,0,16,0.03237,Bank Branch ATM,1,1,0,0,1,1,0.9111,16077.62,0.6315,8,2,3,0,0,0.0,0.749,2,0,0,2,2,2,2,13,3,1,3,mule,1
CASE_000573,ATM_000029,2024-03-21 08:38:34.133039709,0,19.350431873134863,73.00499286461887,19.222644376367352,72.9734345140488,14.59,1,1,0,12,0.06414,Petrol Station ATM,1,0,0,0,0,0,0.9,25000.0,0.0,8,2,3,0,0,0.0,0.749,2,0,0,2,2,2,2,13,3,1,3,mule,1
CASE_000573,ATM_000028,2024-03-21 08:38:34.133039709,0,19.350431873134863,73.00499286461887,19.086775723525495,72.97419233300249,29.495,0,0,0,5,0.03279,Bank Branch ATM,1,0,0,0,0,0,0.9,25000.0,0.0,8,2,3,0,0,0.0,0.749,2,0,0,2,2,2,2,13,3,1,3,mule,1
CASE_000573,ATM_000128,2024-03-21 08:38:34.133039709,0,19.350431873134863,73.00499286461887,19.282608972898892,72.88671749392927,14.523,1,1,0,0,0.06442,Market ATM,1,0,0,0,0,0,0.9,25000.0,0.0,8,2,3,0,0,0.0,0.749,2,0,0,2,2,2,2,13,3,1,3,mule,1
CASE_000573,ATM_000195,2024-03-21 08:38:34.133039709,0,19.350431873134863,73.00499286461887,19.21900180027548,72.97771412622745,14.892,1,1,0,12,0.06292,Hospital ATM,1,0,0,0,0,0,0.9,25000.0,0.0,8,2,3,0,0,0.0,0.749,2,0,0,2,2,2,2,13,3,1,3,mule,1
CASE_000573,ATM_000101,2024-03-21 08:38:34.133039709,0,19.350431873134863,73.00499286461887,26.768619192173965,80.96379808067807,1158.378,0,0,0,2,0.00086,Standalone Kiosk,0,1,0,0,1,1,0.9111,98742.92,0.6315,8,2,3,0,0,0.0,0.749,2,0,0,2,2,2,2,13,3,1,3,mule,1
CASE_000573,ATM_000178,2024-03-21 08:38:34.133039709,0,19.350431873134863,73.00499286461887,22.6681438064313,75.89798883939375,475.646,0,0,0,0,0.0021,Hospital ATM,0,1,0,0,4,4,0.9333,43077.9,1.5021,8,2,3,0,0,0.0,0.749,2,0,0,2,2,2,2,13,3,1,3,mule,1
CASE_000573,ATM_000238,2024-03-21 08:38:34.133039709,0,19.350431873134863,73.00499286461887,22.507977612888034,88.40945837621726,1637.069,0,0,0,2,0.00061,Residential Complex ATM,0,1,0,0,1,1,0.9111,13348.16,0.6315,8,2,3,0,0,0.0,0.749,2,0,0,2,2,2,2,13,3,1,3,mule,1
CASE_000573,ATM_000108,2024-03-21 08:38:34.133039709,0,19.350431873134863,73.00499286461887,18.589901303342067,73.91787562266242,127.931,0,0,0,3,0.00776,Market ATM,0,1,0,0,5,5,0.9385,71819.74,1.6815,8,2,3,0,0,0.0,0.749,2,0,0,2,2,2,2,13,3,1,3,mule,1
CASE_000573,ATM_000243,2024-03-21 08:38:34.133039709,0,19.350431873134863,73.00499286461887,18.51743894014746,73.85207264990669,128.518,0,0,0,10,0.00772,Market ATM,0,1,0,0,2,2,0.92,6810.32,1.0107,8,2,3,0,0,0.0,0.749,2,0,0,2,2,2,2,13,3,1,3,mule,1
CASE_000573,ATM_000148,2024-03-21 08:38:34.133039709,0,19.350431873134863,73.00499286461887,12.97674521141251,77.58745947170766,861.095,0,0,0,15,0.00116,Petrol Station ATM,0,0,1,0,1,1,0.9111,40627.85,0.6315,8,2,3,0,0,0.0,0.749,2,0,0,2,2,2,2,13,3,1,3,mule,1
CASE_000573,ATM_000153,2024-03-21 08:38:34.133039709,0,19.350431873134863,73.00499286461887,19.218939379544256,72.99880293291267,14.636,1,1,0,11,0.06396,Bus Terminal ATM,1,0,0,0,0,0,0.9,25000.0,0.0,8,2,3,0,0,0.0,0.749,2,0,0,2,2,2,2,13,3,1,3,mule,1
CASE_000573,ATM_000059,2024-03-21 08:38:34.133039709,0,19.350431873134863,73.00499286461887,19.156855072570554,73.03993894632441,21.835,1,1,0,4,0.04379,Residential Complex ATM,1,0,0,0,0,0,0.9,25000.0,0.0,8,2,3,0,0,0.0,0.749,2,0,0,2,2,2,2,13,3,1,3,mule,1
CASE_000573,ATM_000386,2024-03-21 08:38:34.133039709,0,19.350431873134863,73.00499286461887,22.7369288913546,75.81971944977604,476.538,0,0,0,0,0.00209,Hospital ATM,0,1,0,0,3,3,0.8364,24986.97,1.1594,8,2,3,0,0,0.0,0.749,2,0,0,2,2,2,2,13,3,1,3,mule,1
CASE_000573,ATM_000091,2024-03-21 08:38:34.133039709,0,19.350431873134863,73.00499286461887,19.177845445931013,73.04610051589084,19.67,1,1,0,4,0.04838,Bank Branch ATM,1,0,0,0,0,0,0.9,25000.0,0.0,8,2,3,0,0,0.0,0.749,2,0,0,2,2,2,2,13,3,1,3,mule,1
CASE_000573,ATM_000062,2024-03-21 08:38:34.133039709,0,19.350431873134863,73.00499286461887,12.969744704543817,77.57861234021964,861.205,0,0,0,16,0.00116,Market ATM,0,1,0,0,2,2,0.92,18482.44,1.0107,8,2,3,0,0,0.0,0.749,2,0,0,2,2,2,2,13,3,1,3,mule,1
CASE_000573,ATM_000233,2024-03-21 08:38:34.133039709,0,19.350431873134863,73.00499286461887,21.166209460248332,72.83085952660973,202.721,0,0,0,4,0.00491,Standalone Kiosk,0,1,0,0,1,1,0.9111,1574.4,0.6315,8,2,3,0,0,0.0,0.749,2,0,0,2,2,2,2,13,3,1,3,mule,1
CASE_000573,ATM_000098,2024-03-21 08:38:34.133039709,0,19.350431873134863,73.00499286461887,19.096067115150106,72.94608903244756,28.952,0,0,0,10,0.03339,Standalone Kiosk,1,0,0,0,0,0,0.9,25000.0,0.0,8,2,3,0,0,0.0,0.749,2,0,0,2,2,2,2,13,3,1,3,mule,1
CASE_000573,ATM_000193,2024-03-21 08:38:34.133039709,0,19.350431873134863,73.00499286461887,19.227301543694644,72.94420584887054,15.105,1,1,0,10,0.06209,Residential Complex ATM,1,0,0,0,0,0,0.9,25000.0,0.0,8,2,3,0,0,0.0,0.749,2,0,0,2,2,2,2,13,3,1,3,mule,1
CASE_000573,ATM_000376,2024-03-21 08:38:34.133039709,0,19.350431873134863,73.00499286461887,19.218454183176572,72.88039923272343,19.656,1,1,0,2,0.04841,Market ATM,1,0,0,0,0,0,0.9,25000.0,0.0,8,2,3,0,0,0.0,0.749,2,0,0,2,2,2,2,13,3,1,3,mule,1
CASE_000573,ATM_000175,2024-03-21 08:38:34.133039709,0,19.350431873134863,73.00499286461887,19.17828062274152,73.06595802578543,20.184,1,1,0,2,0.04721,Bank Branch ATM,1,0,0,0,0,0,0.9,25000.0,0.0,8,2,3,0,0,0.0,0.749,2,0,0,2,2,2,2,13,3,1,3,mule,1
CASE_000573,ATM_000231,2024-03-21 08:38:34.133039709,0,19.350431873134863,73.00499286461887,19.125778981564185,72.9380051403598,25.951,1,1,0,10,0.0371,Market ATM,1,0,0,0,0,0,0.9,25000.0,0.0,8,2,3,0,0,0.0,0.749,2,0,0,2,2,2,2,13,3,1,3,mule,1
CASE_000573,ATM_000310,2024-03-21 08:38:34.133039709,0,19.350431873134863,73.00499286461887,19.236471969168107,73.02911695269455,12.922,1,1,0,4,0.07183,Bus Terminal ATM,1,0,0,0,0,0,0.9,25000.0,0.0,8,2,3,0,0,0.0,0.749,2,0,0,2,2,2,2,13,3,1,3,mule,1
CASE_000573,ATM_000167,2024-03-21 08:38:34.133039709,0,19.350431873134863,73.00499286461887,23.10143671627846,72.54542993473302,419.803,0,0,0,4,0.00238,Bank Branch ATM,0,1,0,0,1,1,0.9111,3474.38,0.6315,8,2,3,0,0,0.0,0.749,2,0,0,2,2,2,2,13,3,1,3,mule,1
CASE_000573,ATM_000341,2024-03-21 08:38:34.133039709,0,19.350431873134863,73.00499286461887,19.21819144879545,72.97825144248796,14.97,1,1,0,12,0.06262,Railway Station ATM,1,1,0,0,1,1,0.9111,5145.98,0.6315,8,2,3,0,0,0.0,0.749,2,0,0,2,2,2,2,13,3,1,3,mule,1
CASE_000573,ATM_000052,2024-03-21 08:38:34.133039709,0,19.350431873134863,73.00499286461887,19.105798349312856,72.97379683545773,27.398,0,0,0,6,0.03521,Standalone Kiosk,1,0,0,0,0,0,0.9,25000.0,0.0,8,2,3,0,0,0.0,0.749,2,0,0,2,2,2,2,13,3,1,3,mule,1
CASE_000573,ATM_000335,2024-03-21 08:38:34.133039709,0,19.350431873134863,73.00499286461887,19.224773403021103,72.97708756153456,14.276,1,1,0,12,0.06546,University ATM,1,0,0,0,0,0,0.9,25000.0,0.0,8,2,3,0,0,0.0,0.749,2,0,0,2,2,2,2,13,3,1,3,mule,1
CASE_000573,ATM_000302,2024-03-21 08:38:34.133039709,0,19.350431873134863,73.00499286461887,19.200340152519644,73.00974576293312,16.697,1,1,0,10,0.05651,Residential Complex ATM,1,0,0,0,0,0,0.9,25000.0,0.0,8,2,3,0,0,0.0,0.749,2,0,0,2,2,2,2,13,3,1,3,mule,1
CASE_000573,ATM_000005,2024-03-21 08:38:34.133039709,0,19.350431873134863,73.00499286461887,19.15172421032615,72.9588642711249,22.62,0,0,0,5,0.04234,Bank Branch ATM,1,0,0,0,0,0,0.9,25000.0,0.0,8,2,3,0,0,0.0,0.749,2,0,0,2,2,2,2,13,3,1,3,mule,1
CASE_000573,ATM_000140,2024-03-21 08:38:34.133039709,0,19.350431873134863,73.00499286461887,19.149011924286693,72.93412246935895,23.6,0,0,0,5,0.04065,Mall ATM,1,0,0,0,0,0,0.9,25000.0,0.0,8,2,3,0,0,0.0,0.749,2,0,0,2,2,2,2,13,3,1,3,mule,1
CASE_000573,ATM_000295,2024-03-21 08:38:34.133039709,0,19.350431873134863,73.00499286461887,22.93821234751503,72.51648916351694,402.145,0,0,0,2,0.00248,Standalone Kiosk,0,1,0,0,3,3,0.9273,9692.33,1.2855,8,2,3,0,0,0.0,0.749,2,0,0,2,2,2,2,13,3,1,3,mule,1
CASE_000573,ATM_000102,2024-03-21 08:38:34.133039709,0,19.350431873134863,73.00499286461887,13.077019595578525,80.36890787939947,1050.701,0,0,0,2,0.00095,Residential Complex ATM,0,1,0,0,2,2,0.92,28032.77,1.0107,8,2,3,0,0,0.0,0.749,2,0,0,2,2,2,2,13,3,1,3,mule,1
CASE_000573,ATM_000089,2024-03-21 08:38:34.133039709,0,19.350431873134863,73.00499286461887,19.250512789923103,73.03406164087934,11.522,1,1,0,2,0.07986,Airport ATM,1,0,0,0,0,0,0.9,25000.0,0.0,8,2,3,0,0,0.0,0.749,2,0,0,2,2,2,2,13,3,1,3,mule,1
CASE_000573,ATM_000164,2024-03-21 08:38:34.133039709,0,19.350431873134863,73.00499286461887,19.124536092974644,72.92948649943835,26.34,0,0,0,11,0.03658,Airport ATM,1,1,0,0,2,2,0.92,48795.6,1.0107,8,2,3,0,0,0.0,0.749,2,0,0,2,2,2,2,13,3,1,3,mule,1
CASE_000573,ATM_000284,2024-03-21 08:38:34.133039709,0,19.350431873134863,73.00499286461887,18.547515296326686,73.81365300828696,123.303,0,0,0,7,0.00804,Bus Terminal ATM,0,1,0,0,1,1,0.9111,9231.98,0.6315,8,2,3,0,0,0.0,0.749,2,0,0,2,2,2,2,13,3,1,3,mule,1
