complaint_id,cluster_id,chain_accounts,cashout_account_id,pattern_used
CASE_018172,CLUSTER_0104,ACC_031078|ACC_003029|ACC_020317,ACC_020317,D
CASE_018173,CLUSTER_0342,ACC_024440|ACC_004792|ACC_011048|ACC_006169,ACC_006169,D
CASE_018174,CLUSTER_0121,ACC_027182|ACC_017325|ACC_005280|ACC_025055|ACC_005280,ACC_005280,A
CASE_018175,CLUSTER_0632,ACC_009971|ACC_004053|ACC_020783,ACC_020783,A
CASE_018176,CLUSTER_0260,ACC_016839|ACC_037709|ACC_034419|ACC_027654|ACC_034419,ACC_034419,B
CASE_018177,CLUSTER_0286,ACC_018524|ACC_028312|ACC_002526|ACC_029859|ACC_002526|ACC_037052|ACC_039082,ACC_039082,E
CASE_018178,CLUSTER_0259,ACC_012986|ACC_004133|ACC_030370|ACC_005889|ACC_013320,ACC_013320,E
CASE_018179,CLUSTER_0470,ACC_034002|ACC_004599|ACC_002247|ACC_010029|ACC_002247,ACC_002247,D
CASE_018180,CLUSTER_0496,ACC_036645|ACC_003967|ACC_007521|ACC_019290|ACC_013354|ACC_019290,ACC_019290,A
CASE_018181,CLUSTER_0637,ACC_021447|ACC_011157|ACC_004154|ACC_011157,ACC_011157,E
CASE_018182,CLUSTER_0620,ACC_023394|ACC_036694|ACC_027584|ACC_036694,ACC_036694,B
CASE_018183,CLUSTER_0498,ACC_022542|ACC_019301|ACC_037193|ACC_007741|ACC_037193|ACC_007233,ACC_007233,D
CASE_018184,CLUSTER_0577,ACC_035582|ACC_029783|ACC_001655|ACC_029783,ACC_029783,A
CASE_018185,CLUSTER_0567,ACC_024232|ACC_024853|ACC_026436|ACC_036095,ACC_036095,E
CASE_018186,CLUSTER_0534,ACC_026006|ACC_032610|ACC_022008|ACC_032610,ACC_032610,D
CASE_018187,CLUSTER_0228,ACC_003952|ACC_013223|ACC_003066,ACC_003066,D
CASE_018188,CLUSTER_0122,ACC_011549|ACC_019150|ACC_010678|ACC_019150|ACC_010678|ACC_019150,ACC_019150,E
CASE_018189,CLUSTER_0257,ACC_010700|ACC_034458|ACC_022567|ACC_019844,ACC_019844,B
CASE_018190,CLUSTER_0107,ACC_002282|ACC_026724|ACC_035024|ACC_026724|ACC_036831|ACC_037468,ACC_037468,D
CASE_018191,CLUSTER_0552,ACC_031597|ACC_034096|ACC_035945|ACC_024626|ACC_034096|ACC_024626,ACC_024626,D
CASE_018192,CLUSTER_0536,ACC_037647|ACC_013814|ACC_039093|ACC_033929|ACC_034875,ACC_034875,A
CASE_018193,CLUSTER_0206,ACC_020220|ACC_005259|ACC_018327|ACC_032279|ACC_005259|ACC_004683,ACC_004683,D
CASE_018194,CLUSTER_0613,ACC_001713|ACC_019477|ACC_037730|ACC_019477|ACC_004157|ACC_037730,ACC_037730,D
CASE_018195,CLUSTER_0560,ACC_033641|ACC_000899|ACC_006918|ACC_000899|ACC_039164|ACC_018131|ACC_006918,ACC_006918,A
CASE_018196,CLUSTER_0209,ACC_002972|ACC_009078|ACC_014519|ACC_032836|ACC_025439|ACC_032836,ACC_032836,A
CASE_018197,CLUSTER_0387,ACC_002508|ACC_031364|ACC_011136,ACC_011136,A
CASE_018198,CLUSTER_0249,ACC_010842|ACC_022341|ACC_033956|ACC_022341|ACC_017218,ACC_017218,A
CASE_018199,CLUSTER_0249,ACC_023771|ACC_014037|ACC_017218|ACC_022341|ACC_033956,ACC_033956,A
CASE_018200,CLUSTER_0015,ACC_014746|ACC_038485|ACC_007154|ACC_023465,ACC_023465,A
CASE_018201,CLUSTER_0615,ACC_002256|ACC_012206|ACC_028606|ACC_004218|ACC_011174|ACC_012206,ACC_012206,A
CASE_018202,CLUSTER_0341,ACC_013176|ACC_011469|ACC_013567|ACC_018272|ACC_029037|ACC_027588|ACC_011469,ACC_011469,B
CASE_018203,CLUSTER_0023,ACC_010825|ACC_006526|ACC_034633|ACC_017564|ACC_028351,ACC_028351,B
CASE_018204,CLUSTER_0198,ACC_011416|ACC_012843|ACC_024620,ACC_024620,D
CASE_018205,CLUSTER_0041,ACC_035492|ACC_028938|ACC_033896|ACC_035310|ACC_019141|ACC_013789|ACC_035310,ACC_035310,D
CASE_018206,CLUSTER_0067,ACC_028770|ACC_013505|ACC_001967|ACC_007232|ACC_001967|ACC_031929,ACC_031929,A
CASE_018207,CLUSTER_0613,ACC_003128|ACC_026836|ACC_035819|ACC_019477|ACC_035819,ACC_035819,A
CASE_018208,CLUSTER_0231,ACC_036674|ACC_005070|ACC_035806,ACC_035806,A
CASE_018209,CLUSTER_0632,ACC_036748|ACC_020783|ACC_004053,ACC_004053,E
CASE_018210,CLUSTER_0258,ACC_019429|ACC_019912|ACC_037124,ACC_037124,E
CASE_018211,CLUSTER_0568,ACC_018191|ACC_011577|ACC_036923|ACC_011577|ACC_025033,ACC_025033,B
CASE_018212,CLUSTER_0124,ACC_016678|ACC_016964|ACC_003214|ACC_010745|ACC_018816,ACC_018816,A
CASE_018213,CLUSTER_0351,ACC_021562|ACC_026092|ACC_015498|ACC_005054|ACC_013334,ACC_013334,D
CASE_018214,CLUSTER_0277,ACC_000828|ACC_038204|ACC_017816|ACC_026608|ACC_037340|ACC_026608|ACC_037340,ACC_037340,B
CASE_018215,CLUSTER_0433,ACC_021596|ACC_031128|ACC_039484,ACC_039484,D
CASE_018216,CLUSTER_0179,ACC_019321|ACC_032185|ACC_007030,ACC_007030,B
CASE_018217,CLUSTER_0496,ACC_006168|ACC_003732|ACC_007521|ACC_013354|ACC_007521|ACC_013354,ACC_013354,E
CASE_018218,CLUSTER_0383,ACC_013442|ACC_019674|ACC_000639|ACC_019674,ACC_019674,D
CASE_018219,CLUSTER_0636,ACC_035308|ACC_002065|ACC_016693|ACC_002065,ACC_002065,A
CASE_018220,CLUSTER_0099,ACC_006570|ACC_038706|ACC_009164|ACC_022839,ACC_022839,D
CASE_018221,CLUSTER_0418,ACC_022968|ACC_030650|ACC_036886|ACC_010521|ACC_005695,ACC_005695,A
CASE_018222,CLUSTER_0054,ACC_026680|ACC_036324|ACC_033560,ACC_033560,A
CASE_018223,CLUSTER_0053,ACC_034173|ACC_014340|ACC_000609|ACC_025460|ACC_014340|ACC_029053,ACC_029053,D
CASE_018224,CLUSTER_0206,ACC_000708|ACC_005259|ACC_018327|ACC_004683|ACC_018327,ACC_018327,A
CASE_018225,CLUSTER_0578,ACC_034688|ACC_029536|ACC_016642|ACC_007342|ACC_016642|ACC_007342|ACC_022031,ACC_022031,B
CASE_018226,CLUSTER_0451,ACC_027344|ACC_013088|ACC_001335|ACC_013088|ACC_007066,ACC_007066,D
CASE_018227,CLUSTER_0449,ACC_003680|ACC_020584|ACC_003009|ACC_012903|ACC_027340|ACC_003009|ACC_020584,ACC_020584,D
CASE_018228,CLUSTER_0141,ACC_018980|ACC_017614|ACC_022841|ACC_008701,ACC_008701,D
CASE_018229,CLUSTER_0140,ACC_019601|ACC_018773|ACC_001920|ACC_018773,ACC_018773,A
CASE_018230,CLUSTER_0225,ACC_011186|ACC_025521|ACC_007742|ACC_025521,ACC_025521,A
CASE_018231,CLUSTER_0243,ACC_031258|ACC_001493|ACC_014413,ACC_014413,B
CASE_018232,CLUSTER_0482,ACC_026498|ACC_039841|ACC_039175|ACC_037909|ACC_002634,ACC_002634,A
CASE_018233,CLUSTER_0579,ACC_009973|ACC_021878|ACC_012588,ACC_012588,D
CASE_018234,CLUSTER_0181,ACC_023501|ACC_019589|ACC_013126|ACC_009256|ACC_019589,ACC_019589,B
CASE_018235,CLUSTER_0496,ACC_002778|ACC_019290|ACC_013354|ACC_007521|ACC_003967|ACC_013354,ACC_013354,A
CASE_018236,CLUSTER_0471,ACC_036388|ACC_022412|ACC_023947|ACC_022412,ACC_022412,E
CASE_018237,CLUSTER_0508,ACC_007555|ACC_017961|ACC_025058|ACC_017961,ACC_017961,B
CASE_018238,CLUSTER_0563,ACC_034109|ACC_035531|ACC_018154|ACC_037935|ACC_025525|ACC_018154|ACC_035531,ACC_035531,E
CASE_018239,CLUSTER_0050,ACC_003846|ACC_028776|ACC_027672|ACC_028776|ACC_019203|ACC_028776,ACC_028776,A
CASE_018240,CLUSTER_0102,ACC_004192|ACC_037195|ACC_037396,ACC_037396,D
CASE_018241,CLUSTER_0380,ACC_025582|ACC_019767|ACC_003589|ACC_003922,ACC_003922,B
CASE_018242,CLUSTER_0636,ACC_016541|ACC_010344|ACC_016693|ACC_002065,ACC_002065,B
CASE_018243,CLUSTER_0132,ACC_017464|ACC_036183|ACC_011189|ACC_024226,ACC_024226,B
CASE_018244,CLUSTER_0219,ACC_020271|ACC_018789|ACC_004934|ACC_021472|ACC_018789,ACC_018789,E
CASE_018245,CLUSTER_0036,ACC_031264|ACC_025456|ACC_032103|ACC_025456|ACC_028041|ACC_032103|ACC_038002,ACC_038002,B
CASE_018246,CLUSTER_0144,ACC_035251|ACC_005570|ACC_013566,ACC_013566,D
CASE_018247,CLUSTER_0302,ACC_009298|ACC_013614|ACC_000140|ACC_032107|ACC_000140|ACC_013614,ACC_013614,D
CASE_018248,CLUSTER_0533,ACC_022125|ACC_030435|ACC_016854,ACC_016854,A
CASE_018249,CLUSTER_0016,ACC_030733|ACC_027752|ACC_022367|ACC_003251|ACC_022367,ACC_022367,A
CASE_018250,CLUSTER_0149,ACC_036554|ACC_020043|ACC_008019|ACC_010946|ACC_020043|ACC_038684,ACC_038684,A
CASE_018251,CLUSTER_0180,ACC_022076|ACC_035879|ACC_026762|ACC_035879|ACC_005301,ACC_005301,E
CASE_018252,CLUSTER_0547,ACC_000604|ACC_020768|ACC_028517,ACC_028517,A
CASE_018253,CLUSTER_0187,ACC_034874|ACC_018561|ACC_013033|ACC_019426|ACC_023777,ACC_023777,B
CASE_018254,CLUSTER_0302,ACC_023461|ACC_033083|ACC_013614|ACC_033083|ACC_000140|ACC_033083,ACC_033083,B
CASE_018255,CLUSTER_0479,ACC_034740|ACC_033432|ACC_028173|ACC_033432|ACC_036106|ACC_002669|ACC_026562,ACC_026562,D
CASE_018256,CLUSTER_0094,ACC_021111|ACC_018861|ACC_008450|ACC_003616|ACC_030672|ACC_003616,ACC_003616,A
CASE_018257,CLUSTER_0415,ACC_029708|ACC_039370|ACC_037121|ACC_036636,ACC_036636,D
CASE_018258,CLUSTER_0307,ACC_017332|ACC_019621|ACC_025734,ACC_025734,D
CASE_018259,CLUSTER_0174,ACC_013889|ACC_032872|ACC_034137|ACC_032872|ACC_008859,ACC_008859,A
CASE_018260,CLUSTER_0346,ACC_031151|ACC_016679|ACC_001802|ACC_015427|ACC_002206|ACC_023709,ACC_023709,A
CASE_018261,CLUSTER_0114,ACC_027854|ACC_019239|ACC_001618,ACC_001618,E
CASE_018262,CLUSTER_0144,ACC_037387|ACC_013566|ACC_005570,ACC_005570,D
CASE_018263,CLUSTER_0110,ACC_006521|ACC_005241|ACC_036651|ACC_010340|ACC_005241,ACC_005241,B
CASE_018264,CLUSTER_0599,ACC_011972|ACC_014025|ACC_009104|ACC_027513|ACC_039975|ACC_021955,ACC_021955,A
CASE_018265,CLUSTER_0579,ACC_004575|ACC_012588|ACC_021878,ACC_021878,D
CASE_018266,CLUSTER_0225,ACC_030553|ACC_007742|ACC_001756|ACC_025521|ACC_001756,ACC_001756,A
CASE_018267,CLUSTER_0407,ACC_036274|ACC_008870|ACC_000895|ACC_021714,ACC_021714,A
CASE_018268,CLUSTER_0229,ACC_022366|ACC_006353|ACC_032133|ACC_017448,ACC_017448,E
CASE_018269,CLUSTER_0098,ACC_018538|ACC_039456|ACC_032886|ACC_012404|ACC_010883|ACC_003631,ACC_003631,A
CASE_018270,CLUSTER_0465,ACC_034978|ACC_037548|ACC_007808|ACC_037548|ACC_009198,ACC_009198,B
CASE_018271,CLUSTER_0581,ACC_026915|ACC_011168|ACC_009646|ACC_011168|ACC_016001,ACC_016001,A
CASE_018272,CLUSTER_0341,ACC_022396|ACC_027588|ACC_013567|ACC_011469|ACC_029037|ACC_027588,ACC_027588,E
CASE_018273,CLUSTER_0100,ACC_023492|ACC_013681|ACC_027103|ACC_019520|ACC_007393|ACC_027103,ACC_027103,D
CASE_018274,CLUSTER_0581,ACC_022542|ACC_005159|ACC_009646|ACC_005159|ACC_009646|ACC_005159,ACC_005159,D
CASE_018275,CLUSTER_0371,ACC_029944|ACC_032865|ACC_012003|ACC_018963,ACC_018963,D
CASE_018276,CLUSTER_0395,ACC_038120|ACC_029966|ACC_034881|ACC_022391,ACC_022391,E
CASE_018277,CLUSTER_0115,ACC_031530|ACC_028781|ACC_015630|ACC_000923|ACC_028781,ACC_028781,D
CASE_018278,CLUSTER_0184,ACC_021106|ACC_023256|ACC_005246|ACC_025773|ACC_005246,ACC_005246,A
CASE_018279,CLUSTER_0225,ACC_013857|ACC_001687|ACC_025521|ACC_001756|ACC_025521,ACC_025521,E
CASE_018280,CLUSTER_0335,ACC_008363|ACC_019040|ACC_030452|ACC_005043,ACC_005043,B
CASE_018281,CLUSTER_0552,ACC_026674|ACC_004428|ACC_024626|ACC_035945|ACC_031701,ACC_031701,A
CASE_018282,CLUSTER_0055,ACC_004119|ACC_035447|ACC_000273|ACC_035447|ACC_037931,ACC_037931,B
CASE_018283,CLUSTER_0265,ACC_020569|ACC_003719|ACC_034815|ACC_029797,ACC_029797,A
CASE_018284,CLUSTER_0058,ACC_007071|ACC_015692|ACC_002302|ACC_015692|ACC_032119|ACC_002302,ACC_002302,A
CASE_018285,CLUSTER_0555,ACC_008986|ACC_013861|ACC_001681,ACC_001681,B
CASE_018286,CLUSTER_0050,ACC_010822|ACC_019203|ACC_035220|ACC_028776|ACC_039142|ACC_027672,ACC_027672,D
CASE_018287,CLUSTER_0180,ACC_012281|ACC_032358|ACC_035879|ACC_032358,ACC_032358,E
CASE_018288,CLUSTER_0279,ACC_038374|ACC_020675|ACC_018258|ACC_020675,ACC_020675,B
CASE_018289,CLUSTER_0425,ACC_007711|ACC_024000|ACC_018130|ACC_024000,ACC_024000,A
CASE_018290,CLUSTER_0383,ACC_020889|ACC_033787|ACC_000639|ACC_033787,ACC_033787,D
CASE_018291,CLUSTER_0172,ACC_020249|ACC_007736|ACC_000978|ACC_000888,ACC_000888,B
CASE_018292,CLUSTER_0365,ACC_037547|ACC_020694|ACC_033807,ACC_033807,A
CASE_018293,CLUSTER_0476,ACC_016357|ACC_038403|ACC_009759|ACC_004438,ACC_004438,A
CASE_018294,CLUSTER_0456,ACC_016123|ACC_027565|ACC_021823|ACC_027742|ACC_021823,ACC_021823,B
CASE_018295,CLUSTER_0498,ACC_008498|ACC_019301|ACC_007233|ACC_016311|ACC_037193|ACC_007233|ACC_037193,ACC_037193,A
CASE_018296,CLUSTER_0347,ACC_032703|ACC_029718|ACC_004052|ACC_023171|ACC_024571,ACC_024571,D
CASE_018297,CLUSTER_0205,ACC_034297|ACC_029988|ACC_036412|ACC_032659,ACC_032659,D
CASE_018298,CLUSTER_0183,ACC_021101|ACC_027590|ACC_006599|ACC_027590|ACC_006599,ACC_006599,A
CASE_018299,CLUSTER_0356,ACC_006706|ACC_006233|ACC_035444|ACC_004873|ACC_035444,ACC_035444,D
CASE_018300,CLUSTER_0098,ACC_033481|ACC_032886|ACC_003631|ACC_010883|ACC_003631|ACC_039456,ACC_039456,D
CASE_018301,CLUSTER_0042,ACC_025702|ACC_000189|ACC_018106|ACC_028582,ACC_028582,B
CASE_018302,CLUSTER_0335,ACC_019339|ACC_005043|ACC_019040|ACC_005043,ACC_005043,D
CASE_018303,CLUSTER_0441,ACC_025158|ACC_010610|ACC_031892|ACC_003660|ACC_010610,ACC_010610,A
CASE_018304,CLUSTER_0325,ACC_033392|ACC_023754|ACC_032813|ACC_013098|ACC_003349|ACC_023754,ACC_023754,A
CASE_018305,CLUSTER_0261,ACC_024124|ACC_008931|ACC_003957,ACC_003957,B
CASE_018306,CLUSTER_0094,ACC_034439|ACC_008450|ACC_013342|ACC_030672|ACC_003616|ACC_013342,ACC_013342,B
CASE_018307,CLUSTER_0261,ACC_034679|ACC_003957|ACC_008931,ACC_008931,A
CASE_018308,CLUSTER_0373,ACC_026062|ACC_021387|ACC_004400,ACC_004400,A
CASE_018309,CLUSTER_0050,ACC_004358|ACC_028776|ACC_039142|ACC_035220|ACC_019203|ACC_035220,ACC_035220,A
CASE_018310,CLUSTER_0302,ACC_000794|ACC_033083|ACC_000140|ACC_022587|ACC_013614|ACC_022587,ACC_022587,D
CASE_018311,CLUSTER_0530,ACC_036802|ACC_012705|ACC_035312|ACC_000920|ACC_035312,ACC_035312,A
CASE_018312,CLUSTER_0558,ACC_008317|ACC_034565|ACC_002271|ACC_037509|ACC_013858|ACC_037509|ACC_019083,ACC_019083,D
CASE_018313,CLUSTER_0286,ACC_035299|ACC_002526|ACC_039082|ACC_037052,ACC_037052,A
CASE_018314,CLUSTER_0466,ACC_012147|ACC_004088|ACC_014284|ACC_004088,ACC_004088,B
CASE_018315,CLUSTER_0036,ACC_000990|ACC_020905|ACC_025456|ACC_033635|ACC_032103|ACC_020905|ACC_032103,ACC_032103,D
CASE_018316,CLUSTER_0322,ACC_010586|ACC_010020|ACC_033235|ACC_031173,ACC_031173,B
CASE_018317,CLUSTER_0335,ACC_008177|ACC_030452|ACC_019040|ACC_005043,ACC_005043,D
CASE_018318,CLUSTER_0050,ACC_020640|ACC_027672|ACC_039142|ACC_028776|ACC_027672|ACC_019203,ACC_019203,A
CASE_018319,CLUSTER_0601,ACC_022748|ACC_006239|ACC_020189|ACC_006239|ACC_018323,ACC_018323,A
CASE_018320,CLUSTER_0586,ACC_030365|ACC_038985|ACC_034722|ACC_039551|ACC_015447|ACC_039551|ACC_027998,ACC_027998,A
CASE_018321,CLUSTER_0073,ACC_006295|ACC_012900|ACC_005716|ACC_033553|ACC_012900|ACC_014154,ACC_014154,D
CASE_018322,CLUSTER_0457,ACC_029906|ACC_004333|ACC_031882|ACC_002442|ACC_038464,ACC_038464,B
CASE_018323,CLUSTER_0032,ACC_020942|ACC_014855|ACC_038288|ACC_004537|ACC_038288,ACC_038288,A
CASE_018324,CLUSTER_0036,ACC_005855|ACC_032103|ACC_028041|ACC_025456|ACC_028041|ACC_033635,ACC_033635,A
CASE_018325,CLUSTER_0569,ACC_028905|ACC_010605|ACC_033530|ACC_014566|ACC_007284|ACC_014566,ACC_014566,D
CASE_018326,CLUSTER_0082,ACC_011101|ACC_035236|ACC_039649|ACC_035236,ACC_035236,A
CASE_018327,CLUSTER_0206,ACC_029374|ACC_027093|ACC_014424|ACC_032279|ACC_005259|ACC_032279,ACC_032279,D
CASE_018328,CLUSTER_0202,ACC_005132|ACC_037021|ACC_013756|ACC_014253|ACC_016078|ACC_020957,ACC_020957,B
CASE_018329,CLUSTER_0030,ACC_025383|ACC_022170|ACC_032600|ACC_038429|ACC_032600|ACC_013005,ACC_013005,E
CASE_018330,CLUSTER_0498,ACC_007529|ACC_037193|ACC_007741|ACC_019301|ACC_038588,ACC_038588,B
CASE_018331,CLUSTER_0260,ACC_013532|ACC_039337|ACC_037709|ACC_034419|ACC_027654,ACC_027654,A
CASE_018332,CLUSTER_0281,ACC_019671|ACC_011023|ACC_017600|ACC_022559|ACC_017600|ACC_022559,ACC_022559,B
CASE_018333,CLUSTER_0639,ACC_025902|ACC_037565|ACC_035263|ACC_037565,ACC_037565,D
CASE_018334,CLUSTER_0246,ACC_024921|ACC_025452|ACC_013748|ACC_024481|ACC_011626,ACC_011626,E
CASE_018335,CLUSTER_0104,ACC_037467|ACC_020317|ACC_003029,ACC_003029,B
CASE_018336,CLUSTER_0607,ACC_023126|ACC_030038|ACC_031219|ACC_028109,ACC_028109,D
CASE_018337,CLUSTER_0555,ACC_028091|ACC_001681|ACC_013861,ACC_013861,A
CASE_018338,CLUSTER_0636,ACC_028177|ACC_010344|ACC_016693|ACC_002065,ACC_002065,D
CASE_018339,CLUSTER_0078,ACC_008358|ACC_021707|ACC_010287|ACC_002026,ACC_002026,A
CASE_018340,CLUSTER_0299,ACC_002604|ACC_037491|ACC_000277|ACC_023999|ACC_005507|ACC_037491,ACC_037491,D
CASE_018341,CLUSTER_0509,ACC_031146|ACC_038284|ACC_014813|ACC_022827,ACC_022827,B
CASE_018342,CLUSTER_0158,ACC_024821|ACC_039000|ACC_014631|ACC_039000|ACC_014631|ACC_031993|ACC_015320,ACC_015320,A
CASE_018343,CLUSTER_0016,ACC_014443|ACC_003251|ACC_022367|ACC_027752,ACC_027752,A
CASE_018344,CLUSTER_0373,ACC_028926|ACC_021387|ACC_004400,ACC_004400,A
CASE_018345,CLUSTER_0533,ACC_011011|ACC_030435|ACC_016854,ACC_016854,A
CASE_018346,CLUSTER_0305,ACC_016672|ACC_005708|ACC_025085,ACC_025085,A
CASE_018347,CLUSTER_0491,ACC_034332|ACC_014812|ACC_013989|ACC_014812|ACC_013989,ACC_013989,D
CASE_018348,CLUSTER_0478,ACC_034587|ACC_008877|ACC_021492|ACC_006257,ACC_006257,D
CASE_018349,CLUSTER_0456,ACC_021432|ACC_034380|ACC_027565|ACC_034380,ACC_034380,B
CASE_018350,CLUSTER_0509,ACC_036942|ACC_022827|ACC_014813|ACC_022827,ACC_022827,B
CASE_018351,CLUSTER_0037,ACC_028276|ACC_022292|ACC_030273|ACC_022292,ACC_022292,B
CASE_018352,CLUSTER_0554,ACC_018092|ACC_029156|ACC_020432|ACC_002522|ACC_020432,ACC_020432,D
CASE_018353,CLUSTER_0230,ACC_024366|ACC_034661|ACC_036890|ACC_034661|ACC_036890|ACC_009514|ACC_022195,ACC_022195,D
CASE_018354,CLUSTER_0630,ACC_015691|ACC_022580|ACC_005719|ACC_035406|ACC_023354|ACC_023936|ACC_035406,ACC_035406,A
CASE_018355,CLUSTER_0387,ACC_024187|ACC_011136|ACC_031364,ACC_031364,D
CASE_018356,CLUSTER_0059,ACC_003055|ACC_022472|ACC_022949|ACC_031886|ACC_018082|ACC_022949|ACC_008650,ACC_008650,A
CASE_018357,CLUSTER_0359,ACC_011342|ACC_015499|ACC_018856,ACC_018856,E
CASE_018358,CLUSTER_0064,ACC_012979|ACC_005371|ACC_036642|ACC_013340|ACC_005371|ACC_006866,ACC_006866,B
CASE_018359,CLUSTER_0435,ACC_023143|ACC_023274|ACC_026341,ACC_026341,D
CASE_018360,CLUSTER_0320,ACC_012569|ACC_031813|ACC_032269|ACC_025751,ACC_025751,B
CASE_018361,CLUSTER_0365,ACC_029730|ACC_020694|ACC_033807,ACC_033807,B
CASE_018362,CLUSTER_0486,ACC_028912|ACC_001971|ACC_002657|ACC_001971,ACC_001971,A
CASE_018363,CLUSTER_0064,ACC_024349|ACC_013340|ACC_036642|ACC_006866|ACC_013340|ACC_005371,ACC_005371,B
CASE_018364,CLUSTER_0608,ACC_035268|ACC_012493|ACC_012478|ACC_036302|ACC_012478|ACC_012493|ACC_012478,ACC_012478,A
CASE_018365,CLUSTER_0402,ACC_022733|ACC_033276|ACC_028719|ACC_012183|ACC_028380|ACC_028719,ACC_028719,D
CASE_018366,CLUSTER_0383,ACC_031358|ACC_033787|ACC_000639|ACC_019674,ACC_019674,A
CASE_018367,CLUSTER_0469,ACC_011006|ACC_028386|ACC_019394|ACC_007677|ACC_008387,ACC_008387,A
CASE_018368,CLUSTER_0302,ACC_024073|ACC_000140|ACC_013614|ACC_032107|ACC_000140|ACC_032107,ACC_032107,A
CASE_018369,CLUSTER_0377,ACC_001036|ACC_019028|ACC_001817|ACC_019028,ACC_019028,A
CASE_018370,CLUSTER_0196,ACC_002621|ACC_001613|ACC_010080|ACC_001613,ACC_001613,B
CASE_018371,CLUSTER_0302,ACC_002258|ACC_033083|ACC_022587|ACC_033083|ACC_022587|ACC_013614,ACC_013614,E
CASE_018372,CLUSTER_0042,ACC_004729|ACC_000189|ACC_018106|ACC_000189,ACC_000189,A
CASE_018373,CLUSTER_0456,ACC_035363|ACC_021823|ACC_012489|ACC_027565|ACC_021823|ACC_034380,ACC_034380,A
CASE_018374,CLUSTER_0330,ACC_013515|ACC_030824|ACC_026526|ACC_035485|ACC_000416|ACC_017220,ACC_017220,B
CASE_018375,CLUSTER_0098,ACC_010744|ACC_003631|ACC_012404|ACC_032886|ACC_010883|ACC_039456,ACC_039456,A
CASE_018376,CLUSTER_0607,ACC_012820|ACC_030038|ACC_028109|ACC_031219,ACC_031219,D
CASE_018377,CLUSTER_0617,ACC_025770|ACC_006016|ACC_015549|ACC_029732,ACC_029732,D
CASE_018378,CLUSTER_0532,ACC_016717|ACC_019581|ACC_021080,ACC_021080,A
CASE_018379,CLUSTER_0553,ACC_016567|ACC_027784|ACC_013006|ACC_039195,ACC_039195,A
CASE_018380,CLUSTER_0639,ACC_010781|ACC_035263|ACC_037565|ACC_035263,ACC_035263,D
CASE_018381,CLUSTER_0019,ACC_032728|ACC_029659|ACC_020447|ACC_017682|ACC_020447,ACC_020447,B
CASE_018382,CLUSTER_0378,ACC_020805|ACC_030662|ACC_026138|ACC_030662|ACC_005825,ACC_005825,D
CASE_018383,CLUSTER_0592,ACC_021887|ACC_023522|ACC_023276,ACC_023276,A
CASE_018384,CLUSTER_0382,ACC_016686|ACC_027306|ACC_027898|ACC_005858|ACC_027306|ACC_032854|ACC_022025,ACC_022025,A
CASE_018385,CLUSTER_0491,ACC_034136|ACC_013989|ACC_014812|ACC_013989|ACC_031798,ACC_031798,B
CASE_018386,CLUSTER_0391,ACC_015291|ACC_005103|ACC_017089|ACC_020244|ACC_012753|ACC_034216,ACC_034216,E
CASE_018387,CLUSTER_0211,ACC_038643|ACC_000030|ACC_007254|ACC_000030,ACC_000030,D
CASE_018388,CLUSTER_0433,ACC_006849|ACC_039484|ACC_031128,ACC_031128,D
CASE_018389,CLUSTER_0114,ACC_033123|ACC_019239|ACC_001618,ACC_001618,B
CASE_018390,CLUSTER_0101,ACC_010239|ACC_020210|ACC_029125|ACC_020210|ACC_028105|ACC_020210,ACC_020210,A
CASE_018391,CLUSTER_0190,ACC_022884|ACC_009088|ACC_017396|ACC_009088,ACC_009088,D
CASE_018392,CLUSTER_0154,ACC_021557|ACC_002294|ACC_002697,ACC_002697,D
CASE_018393,CLUSTER_0343,ACC_001091|ACC_021046|ACC_029340|ACC_021046|ACC_028668,ACC_028668,A
CASE_018394,CLUSTER_0489,ACC_037036|ACC_021754|ACC_039907,ACC_039907,D
CASE_018395,CLUSTER_0554,ACC_008119|ACC_008394|ACC_029156|ACC_020432|ACC_034387|ACC_020432,ACC_020432,B
CASE_018396,CLUSTER_0544,ACC_032444|ACC_033473|ACC_005641|ACC_018454,ACC_018454,A
CASE_018397,CLUSTER_0028,ACC_023499|ACC_004573|ACC_028482|ACC_004573,ACC_004573,A
CASE_018398,CLUSTER_0206,ACC_036505|ACC_027093|ACC_018327|ACC_005259|ACC_027093|ACC_005259|ACC_032279,ACC_032279,D
CASE_018399,CLUSTER_0483,ACC_013169|ACC_023571|ACC_008609,ACC_008609,A
CASE_018400,CLUSTER_0416,ACC_003646|ACC_028715|ACC_021075,ACC_021075,A
CASE_018401,CLUSTER_0469,ACC_035813|ACC_019394|ACC_008387|ACC_028386,ACC_028386,A
CASE_018402,CLUSTER_0624,ACC_031404|ACC_016979|ACC_034765,ACC_034765,B
CASE_018403,CLUSTER_0302,ACC_014360|ACC_000140|ACC_032107|ACC_013614|ACC_033083|ACC_000140,ACC_000140,B
CASE_018404,CLUSTER_0636,ACC_012804|ACC_002065|ACC_016693|ACC_002065,ACC_002065,A
CASE_018405,CLUSTER_0569,ACC_016227|ACC_007284|ACC_033530|ACC_014566|ACC_007927|ACC_010605,ACC_010605,B
CASE_018406,CLUSTER_0107,ACC_015691|ACC_026724|ACC_037468|ACC_026724|ACC_036831,ACC_036831,D
