complaint_id,reported_loss_amount,amount_deviation_z,transaction_count_deviation,velocity_1h,velocity_24h,unusual_time_of_day,new_beneficiary_anomaly,sudden_degree_change,is_otp_shared,clicked_malicious_link,urgency_score
CASE_028055,6921.28,-0.1303,1,0,4,0,1,1,1,0,0.572
CASE_028056,38910.87,0.463,-3,0,0,0,0,1,0,0,0.386
CASE_028058,123557.58,2.0329,-2,1,1,0,0,0,0,1,0.57
CASE_028059,10067.43,-0.0719,3,0,6,0,0,0,0,0,0.344
CASE_028061,3960.95,-0.1852,9,0,12,0,0,1,0,0,0.431
CASE_028063,500.0,-0.2494,3,0,6,0,0,0,1,0,0.495
CASE_028064,56151.6,0.7828,10,0,13,1,0,0,1,1,0.983
CASE_028066,11656.11,-0.0425,0,3,3,0,0,0,0,0,0.621
CASE_028068,35885.57,0.4069,7,1,10,0,0,0,1,0,0.542
CASE_028070,47552.8,0.6233,2,3,5,0,0,0,0,1,0.579
CASE_028071,17503.51,0.066,-2,1,1,0,0,0,1,0,0.355
CASE_028072,8596.28,-0.0992,2,5,5,0,0,0,0,1,0.802
CASE_028073,32649.51,0.3469,-2,1,1,0,0,0,1,1,0.108
CASE_028074,9461.11,-0.0832,-2,1,1,1,1,0,0,0,0.421
CASE_028075,13877.03,-0.0013,7,0,10,0,0,0,0,0,0.239
CASE_028077,60341.55,0.8605,-3,0,0,0,0,0,1,0,0.704
CASE_028080,9508.57,-0.0823,4,0,7,0,0,0,1,0,0.145
CASE_028081,24727.1,0.2,10,3,13,0,0,1,1,0,0.824
CASE_028083,4514.83,-0.1749,0,0,3,0,0,0,1,0,0.559
CASE_028084,3979.06,-0.1849,7,0,10,0,0,0,1,0,0.683
CASE_028085,231340.7,4.0319,2,0,5,0,0,0,0,0,0.419
CASE_028086,30255.46,0.3025,1,0,4,0,0,0,0,0,0.686
CASE_028087,16322.24,0.0441,4,0,7,0,0,0,0,0,0.939
CASE_028088,9353.81,-0.0852,1,0,4,0,0,0,1,0,0.859
CASE_028089,28746.34,0.2745,-3,0,0,1,0,0,0,0,0.483
CASE_028090,16691.81,0.0509,5,0,8,0,0,0,0,0,0.222
CASE_028092,16396.62,0.0455,9,0,12,0,0,0,1,1,0.427
CASE_028093,12095.94,-0.0343,2,1,5,0,0,0,1,1,0.372
CASE_028095,29855.71,0.2951,1,0,4,0,0,0,0,1,0.387
CASE_028097,4779.54,-0.17,0,0,3,0,0,0,0,0,0.536
CASE_028098,6887.44,-0.1309,1,1,4,0,0,0,0,0,0.678
CASE_028100,58205.38,0.8209,-1,2,2,0,0,0,0,0,0.65
CASE_028101,10824.7,-0.0579,7,0,10,0,0,0,1,1,0.208
CASE_028102,11740.55,-0.0409,0,3,3,0,0,0,1,0,0.703
CASE_028103,1341.12,-0.2338,4,1,7,0,0,0,0,0,0.217
CASE_028104,4454.87,-0.176,1,0,4,0,0,1,1,0,0.439
CASE_028106,1111.1,-0.238,2,0,5,0,0,0,0,1,0.376
CASE_028107,3232.54,-0.1987,6,1,9,0,0,0,0,0,0.798
CASE_028108,16192.76,0.0417,6,0,9,0,0,0,1,0,0.41
CASE_028110,11345.17,-0.0482,1,2,4,0,0,0,0,0,0.273
CASE_028111,5931.86,-0.1486,-3,0,0,0,0,0,1,1,0.649
CASE_028113,3641.24,-0.1911,3,6,6,0,0,0,1,0,0.865
CASE_028114,13034.91,-0.0169,5,0,8,0,0,0,0,0,0.827
CASE_028115,1643.6,-0.2282,4,7,7,0,0,0,1,1,0.678
CASE_028116,46799.25,0.6093,6,0,9,0,0,0,0,0,0.527
CASE_028118,57308.8,0.8042,4,7,7,1,0,0,1,1,0.692
CASE_028120,50166.44,0.6718,4,0,7,0,0,0,0,0,0.372
CASE_028121,5417.61,-0.1582,-2,1,1,0,0,1,0,0,0.745
CASE_028122,26971.75,0.2416,3,1,6,0,0,1,1,0,0.449
CASE_028123,9747.28,-0.0779,5,3,8,0,0,0,1,0,0.559
CASE_028125,9574.6,-0.0811,5,0,8,0,0,0,0,0,0.546
CASE_028126,3084.47,-0.2014,-1,0,2,0,0,0,0,1,0.736
CASE_028127,70786.94,1.0542,5,1,8,0,0,0,1,0,0.878
CASE_028128,6733.62,-0.1338,1,0,4,0,0,0,0,1,0.936
CASE_028129,10248.86,-0.0686,1,4,4,0,0,0,0,0,0.337
CASE_028131,56489.29,0.789,4,0,7,0,0,0,1,1,0.206
CASE_028132,31129.15,0.3187,7,0,10,0,0,0,0,0,0.471
CASE_028133,49061.57,0.6513,1,0,4,1,0,0,0,1,0.643
CASE_028135,6923.67,-0.1302,1,0,4,1,0,0,1,0,0.393
CASE_028136,7183.46,-0.1254,-1,2,2,0,1,0,0,1,0.56
CASE_028137,9843.28,-0.0761,4,3,7,0,0,0,0,1,0.294
CASE_028139,30485.85,0.3068,1,4,4,0,0,0,0,0,0.33
CASE_028140,1757.04,-0.2261,5,6,8,0,0,0,0,0,0.585
CASE_028141,31946.94,0.3339,6,9,9,0,0,0,0,0,0.695
CASE_028142,18170.85,0.0784,2,0,5,1,0,0,1,0,0.592
CASE_028143,18972.73,0.0932,4,0,7,1,0,0,1,0,0.328
CASE_028145,3023.05,-0.2026,4,0,7,1,0,0,0,0,0.347
CASE_028146,22696.41,0.1623,1,4,4,0,0,0,1,0,0.439
CASE_028149,19618.81,0.1052,-1,2,2,0,0,0,0,0,0.914
CASE_028150,8429.28,-0.1023,-3,0,0,1,0,0,1,0,0.231
CASE_028151,30863.69,0.3138,7,1,10,0,0,0,0,0,0.79
CASE_028152,108284.5,1.7497,-3,0,0,0,0,0,1,0,0.5
CASE_028154,57417.14,0.8062,5,0,8,1,0,0,1,1,0.821
CASE_028155,12812.17,-0.021,-3,0,0,0,1,0,1,1,0.291
CASE_028158,17226.31,0.0608,-3,0,0,0,0,0,0,1,0.448
CASE_028159,12820.7,-0.0209,10,0,13,0,0,0,0,0,0.385
CASE_028160,22160.36,0.1523,1,0,4,0,0,0,1,1,0.595
CASE_028161,10849.44,-0.0574,-3,0,0,0,0,0,0,0,0.368
CASE_028162,23284.82,0.1732,5,0,8,1,0,0,0,0,0.585
CASE_028163,5624.25,-0.1543,-3,0,0,1,0,0,1,1,0.242
CASE_028165,2108.46,-0.2195,-3,0,0,0,0,0,0,0,0.444
CASE_028167,32546.77,0.345,-3,0,0,1,0,0,0,0,0.342
CASE_028168,11564.41,-0.0442,5,0,8,0,0,1,0,1,0.164
CASE_028171,22303.46,0.155,6,9,9,0,0,0,0,0,0.374
CASE_028174,63795.51,0.9245,1,4,4,0,0,0,0,0,0.459
CASE_028175,11029.5,-0.0541,1,0,4,0,0,0,0,0,0.563
CASE_028176,2492.31,-0.2124,4,0,7,1,0,0,0,1,0.627
CASE_028178,4535.85,-0.1745,0,0,3,0,0,0,0,1,0.701
CASE_028179,26401.56,0.231,1,2,4,1,0,0,1,0,0.936
CASE_028180,31742.46,0.3301,0,0,3,0,0,0,0,0,0.738
CASE_028181,371877.4,6.6384,0,0,3,0,0,0,0,0,0.554
CASE_028182,61149.45,0.8755,1,0,4,0,0,1,1,0,0.745
CASE_028183,9362.21,-0.085,-3,0,0,0,0,0,0,0,0.528
CASE_028184,5825.39,-0.1506,-2,1,1,0,0,0,1,0,0.54
CASE_028185,5974.77,-0.1478,-1,2,2,0,0,0,0,0,0.116
CASE_028186,9447.8,-0.0834,6,0,9,0,0,0,1,0,0.287
CASE_028187,144490.42,2.4212,0,0,3,0,0,0,1,1,0.75
CASE_028189,2034.27,-0.2209,-3,0,0,0,0,0,0,0,0.336
CASE_028190,29992.93,0.2976,4,0,7,1,0,0,1,1,0.185
CASE_028192,10749.08,-0.0593,1,0,4,1,0,0,0,0,0.573
CASE_028193,69743.51,1.0349,2,2,5,0,0,1,0,0,0.803
CASE_028194,253165.81,4.4367,6,0,9,0,0,0,0,0,0.77
CASE_028195,7753.86,-0.1148,0,1,3,0,0,0,0,1,0.573
CASE_028196,6816.42,-0.1322,1,4,4,0,0,0,0,1,0.75
CASE_028198,34506.01,0.3813,4,6,7,0,0,1,1,1,0.376
CASE_028199,10404.33,-0.0657,2,4,5,0,0,0,1,0,0.828
CASE_028202,34583.65,0.3828,-3,0,0,0,0,0,1,0,0.661
CASE_028203,22931.79,0.1667,1,0,4,0,0,0,1,1,0.544
CASE_028206,5678.18,-0.1533,3,0,6,0,0,0,0,0,0.32
CASE_028207,2853.39,-0.2057,1,4,4,0,0,0,0,0,0.333
CASE_028208,12282.2,-0.0309,1,0,4,0,0,0,1,0,0.732
CASE_028209,109250.34,1.7676,1,0,4,0,0,0,0,0,0.763
CASE_028210,35815.74,0.4056,5,0,8,0,0,0,0,0,0.696
CASE_028212,31107.38,0.3183,-1,0,2,1,1,1,0,0,0.095
CASE_028213,2161.91,-0.2186,5,0,8,0,0,0,0,0,0.778
CASE_028214,3479.74,-0.1941,1,4,4,1,0,0,1,0,0.536
CASE_028216,66274.37,0.9705,1,0,4,0,0,0,0,1,0.589
CASE_028217,18219.2,0.0793,2,5,5,0,0,0,1,0,0.661
CASE_028218,7153.79,-0.126,-3,0,0,0,0,0,1,0,0.635
CASE_028219,14760.73,0.0151,1,0,4,0,0,0,0,0,0.508
CASE_028220,16340.53,0.0444,5,0,8,1,0,0,1,0,0.858
CASE_028221,7722.92,-0.1154,8,6,11,1,0,0,1,0,0.56
CASE_028223,5469.95,-0.1572,2,0,5,0,0,1,1,0,0.423
CASE_028224,24202.63,0.1902,9,9,12,1,0,0,1,1,0.734
CASE_028225,8265.51,-0.1054,1,0,4,0,0,0,1,1,0.514
CASE_028226,15088.43,0.0212,4,0,7,0,0,0,1,1,0.862
CASE_028228,8125.75,-0.1079,-3,0,0,0,0,0,0,0,0.728
CASE_028229,91628.72,1.4408,2,5,5,0,0,0,0,0,0.743
CASE_028230,3300.44,-0.1974,1,4,4,1,0,0,0,1,0.944
CASE_028231,25347.84,0.2115,4,2,7,1,0,1,0,0,0.602
CASE_028232,16944.83,0.0556,-1,0,2,0,0,0,1,0,0.289
CASE_028234,49856.58,0.666,6,9,9,1,1,1,0,1,0.705
CASE_028236,15877.08,0.0358,2,5,5,1,0,0,0,1,0.455
CASE_028237,14463.92,0.0096,2,0,5,0,0,0,1,0,0.375
CASE_028238,28428.57,0.2686,-3,0,0,0,0,0,0,0,0.539
CASE_028239,8037.28,-0.1096,8,4,11,1,0,0,0,1,0.552
CASE_028240,3561.08,-0.1926,-1,0,2,0,0,0,1,0,0.71
CASE_028241,3118.69,-0.2008,7,7,10,0,0,0,0,1,0.554
CASE_028242,3077.34,-0.2016,1,4,4,1,0,0,0,0,0.237
CASE_028243,12144.19,-0.0334,5,0,8,0,0,1,0,1,0.276
CASE_028244,4057.42,-0.1834,0,3,3,0,0,0,0,1,0.643
CASE_028245,8923.54,-0.0932,2,0,5,1,0,0,1,1,0.519
CASE_028247,9796.22,-0.077,1,4,4,0,0,0,1,0,0.731
CASE_028248,16825.1,0.0534,1,4,4,0,0,0,1,0,0.588
CASE_028249,17148.15,0.0594,1,0,4,0,0,0,0,1,0.684
CASE_028250,34468.19,0.3806,-3,0,0,1,0,0,1,1,0.224
CASE_028251,68021.21,1.0029,4,0,7,0,0,0,0,0,0.424
CASE_028252,17876.79,0.0729,3,0,6,0,1,0,0,0,0.169
CASE_028253,70885.92,1.056,4,0,7,1,0,0,1,0,0.618
CASE_028254,13001.91,-0.0175,-3,0,0,1,0,0,1,0,0.515
CASE_028257,7175.52,-0.1256,-3,0,0,0,0,0,0,0,0.581
CASE_028261,7033.13,-0.1282,0,0,3,0,0,0,0,1,0.632
CASE_028262,7921.4,-0.1117,9,9,12,0,0,0,1,1,0.197
CASE_028263,10836.12,-0.0577,0,3,3,1,0,0,0,0,0.676
CASE_028264,35200.91,0.3942,3,0,6,0,0,0,0,0,0.881
CASE_028265,13247.01,-0.013,3,2,6,0,0,0,1,0,0.444
CASE_028266,8682.15,-0.0976,6,0,9,0,0,0,0,0,0.312
CASE_028267,20421.58,0.1201,3,0,6,0,0,0,1,1,0.869
CASE_028268,13635.56,-0.0058,0,0,3,0,0,0,0,0,0.534
CASE_028270,18533.22,0.0851,0,3,3,0,0,1,1,0,0.58
CASE_028271,36058.11,0.4101,-3,0,0,0,0,0,0,0,0.84
CASE_028272,10737.01,-0.0595,5,5,8,0,0,1,0,1,0.472
CASE_028273,10682.08,-0.0605,-1,1,2,0,0,0,0,1,0.226
CASE_028274,12696.72,-0.0232,3,0,6,0,0,0,1,0,0.769
CASE_028275,18181.93,0.0786,4,4,7,0,0,0,1,0,0.158
CASE_028276,84157.18,1.3022,6,6,9,0,0,0,1,0,0.576
CASE_028277,3486.66,-0.194,2,0,5,0,0,0,1,1,0.289
CASE_028278,113093.96,1.8389,1,4,4,0,0,0,0,1,0.658
CASE_028281,2261.29,-0.2167,6,0,9,0,0,0,0,0,0.661
CASE_028283,19558.87,0.1041,-1,1,2,0,0,0,1,0,0.85
CASE_028284,8986.78,-0.092,3,0,6,0,0,0,0,1,0.47
CASE_028285,23168.78,0.1711,5,0,8,1,0,0,0,0,0.927
CASE_028286,4178.79,-0.1811,0,3,3,0,0,1,0,0,0.504
CASE_028287,14400.22,0.0084,2,1,5,1,0,1,1,0,0.763
CASE_028288,49403.46,0.6576,2,0,5,0,1,0,1,0,0.791
CASE_028290,186974.23,3.2091,8,1,11,0,0,1,1,0,0.575
CASE_028291,1126.22,-0.2378,6,9,9,0,0,0,0,0,0.58
CASE_028292,4703.78,-0.1714,3,2,6,0,0,0,1,0,0.137
CASE_028294,38173.35,0.4493,6,0,9,1,0,0,1,0,0.433
CASE_028296,38241.76,0.4506,0,3,3,0,0,0,0,1,0.579
CASE_028297,17796.64,0.0714,2,0,5,0,0,0,1,0,0.482
CASE_028298,15014.9,0.0198,6,0,9,1,0,0,1,1,0.48
CASE_028300,9652.31,-0.0796,1,3,4,0,0,0,0,0,0.415
CASE_028301,1936.14,-0.2227,8,9,11,1,0,0,0,1,0.722
CASE_028303,46589.76,0.6054,-2,1,1,0,0,1,0,1,0.662
CASE_028304,500.0,-0.2494,-3,0,0,0,0,1,0,0,0.841
CASE_028306,108250.66,1.749,2,0,5,1,0,0,0,0,0.505
CASE_028307,47947.49,0.6306,0,3,3,1,0,0,0,0,0.568
CASE_028308,1923.61,-0.223,-1,0,2,0,0,0,1,0,0.718
CASE_028310,29556.84,0.2895,-1,0,2,0,0,0,1,0,0.237
CASE_028311,23354.54,0.1745,10,0,13,0,0,0,0,0,0.712
CASE_028312,46148.51,0.5972,0,3,3,1,0,0,0,0,0.763
CASE_028313,7523.61,-0.1191,-3,0,0,1,0,0,0,0,0.483
CASE_028315,8277.94,-0.1051,1,2,4,0,0,0,0,1,0.068
CASE_028316,9390.84,-0.0845,-3,0,0,0,0,0,1,1,0.661
CASE_028317,9298.11,-0.0862,0,0,3,0,0,0,0,0,0.673
CASE_028318,6261.85,-0.1425,6,0,9,0,0,0,0,0,0.385
CASE_028319,12760.81,-0.022,6,4,9,0,0,0,1,0,0.63
CASE_028323,47986.16,0.6313,-1,2,2,0,0,0,0,0,0.703
CASE_028326,23167.29,0.171,-2,1,1,1,0,0,0,0,0.344
CASE_028327,16189.12,0.0416,5,0,8,0,0,0,1,0,0.763
CASE_028330,375246.72,6.7009,-3,0,0,1,0,0,0,0,0.508
CASE_028332,12499.48,-0.0268,2,0,5,0,0,0,0,0,0.767
CASE_028333,62968.15,0.9092,-3,0,0,0,0,0,1,1,0.612
CASE_028334,33630.37,0.3651,1,0,4,0,0,0,0,1,0.874
CASE_028337,11595.57,-0.0436,6,0,9,0,0,0,0,1,0.801
CASE_028339,5915.19,-0.1489,1,4,4,1,0,0,0,0,0.414
CASE_028340,13148.11,-0.0148,2,4,5,0,0,0,0,0,0.169
CASE_028342,32769.23,0.3491,-3,0,0,0,0,0,0,0,0.331
CASE_028344,26103.54,0.2255,6,7,9,0,0,1,0,0,0.795
CASE_028345,35141.6,0.3931,-1,2,2,0,0,0,0,0,0.581
CASE_028348,9897.67,-0.0751,2,2,5,1,0,0,0,1,0.642
CASE_028349,23573.48,0.1786,1,4,4,0,0,0,0,1,0.625
CASE_028350,3162.64,-0.2,4,0,7,1,0,0,0,1,0.697
CASE_028352,2385.79,-0.2144,8,11,11,0,0,0,0,0,0.663
CASE_028353,13748.32,-0.0037,0,3,3,0,1,1,0,1,0.679
CASE_028354,43944.79,0.5564,1,0,4,0,0,0,1,1,0.521
CASE_028356,10439.8,-0.065,8,0,11,0,0,0,1,1,0.832
CASE_028357,27033.63,0.2427,9,0,12,0,0,0,1,0,0.445
CASE_028358,17513.16,0.0662,8,11,11,0,1,0,0,0,0.529
CASE_028359,6302.83,-0.1418,5,0,8,0,0,0,1,0,0.68
CASE_028365,2766.55,-0.2073,3,0,6,0,1,1,0,1,0.774
CASE_028366,17333.22,0.0628,6,0,9,0,1,0,1,0,0.239
CASE_028367,5499.05,-0.1567,1,4,4,0,0,0,0,1,0.839
CASE_028368,9121.82,-0.0895,4,0,7,1,0,0,1,0,0.687
CASE_028370,5057.97,-0.1648,3,0,6,0,0,0,1,1,0.449
CASE_028371,11897.14,-0.038,5,6,8,0,0,0,1,1,0.46
CASE_028373,12772.88,-0.0218,8,0,11,0,0,0,0,0,0.248
CASE_028375,41448.98,0.5101,4,4,7,1,0,0,1,0,0.403
CASE_028376,14369.59,0.0079,-3,0,0,1,0,0,1,1,0.346
CASE_028377,11564.2,-0.0442,10,2,13,0,0,1,1,0,0.584
CASE_028378,1608.52,-0.2288,5,0,8,0,0,0,1,0,0.44
CASE_028379,3504.76,-0.1937,-2,1,1,0,0,0,1,1,0.761
CASE_028380,41327.14,0.5078,0,0,3,1,0,0,0,0,0.803
CASE_028381,2064.32,-0.2204,3,6,6,0,0,0,1,0,0.35
CASE_028383,16560.83,0.0485,9,8,12,1,0,0,0,1,0.625
CASE_028384,49390.63,0.6574,-2,1,1,0,0,0,0,0,0.619
CASE_028385,5930.59,-0.1487,4,7,7,0,0,0,1,1,0.318
CASE_028387,167625.9,2.8502,-1,2,2,0,0,1,0,1,0.896
CASE_028388,208759.08,3.6131,4,0,7,0,0,0,0,0,0.326
CASE_028389,81278.64,1.2488,-3,0,0,1,0,0,0,1,0.503
CASE_028390,1623.52,-0.2285,6,2,9,0,0,1,0,0,0.661
CASE_028393,7141.65,-0.1262,1,0,4,0,0,0,1,1,0.752
CASE_028394,14630.01,0.0127,0,3,3,0,0,0,0,1,0.651
CASE_028395,17404.37,0.0641,0,0,3,1,0,0,1,1,0.379
CASE_028396,16162.85,0.0411,-3,0,0,0,0,1,1,0,0.666
CASE_028397,5981.66,-0.1477,17,0,20,0,0,1,0,0,0.359
CASE_028398,7939.76,-0.1114,7,4,10,0,0,1,0,1,0.787
CASE_028399,3258.83,-0.1982,4,4,7,0,0,1,0,1,0.517
CASE_028400,7592.62,-0.1178,1,1,4,0,0,0,0,0,0.292
CASE_028401,35956.3,0.4082,6,4,9,1,0,0,1,0,0.596
CASE_028402,12063.83,-0.0349,3,0,6,0,0,0,0,1,0.362
CASE_028403,7111.3,-0.1268,2,0,5,0,0,0,1,0,0.575
CASE_028404,64251.79,0.933,1,1,4,0,0,0,0,1,0.708
CASE_028408,17514.09,0.0662,1,0,4,0,0,0,0,0,0.688
CASE_028411,3504.38,-0.1937,6,9,9,0,0,0,1,1,0.343
CASE_028412,1712.87,-0.2269,1,0,4,0,0,0,1,0,0.337
CASE_028413,17312.92,0.0624,-3,0,0,0,0,0,0,0,0.719
CASE_028414,3275.16,-0.1979,8,0,11,0,0,1,1,0,0.515
CASE_028415,42290.17,0.5257,-1,1,2,0,0,0,0,1,0.272
CASE_028416,50335.82,0.6749,-3,0,0,1,0,0,0,0,0.79
CASE_028417,3851.34,-0.1872,1,0,4,1,0,1,0,1,0.699
CASE_028418,3381.15,-0.1959,3,0,6,0,0,0,1,0,0.656
CASE_028419,1418.09,-0.2324,9,3,12,0,0,0,0,0,0.662
CASE_028421,74889.72,1.1303,-2,1,1,0,0,0,0,0,0.916
CASE_028423,4514.75,-0.1749,0,3,3,0,0,0,1,0,0.517
CASE_028424,13600.93,-0.0064,3,0,6,0,0,1,1,1,0.677
CASE_028425,94079.59,1.4862,0,3,3,0,0,0,0,0,0.482
CASE_028426,10619.06,-0.0617,4,0,7,1,0,0,1,0,0.298
CASE_028427,33947.38,0.371,11,11,14,0,0,0,0,0,0.818
CASE_028428,77258.38,1.1742,1,4,4,0,0,1,1,0,0.608
CASE_028429,14904.91,0.0178,9,5,12,0,0,0,1,1,0.531
CASE_028432,7582.89,-0.118,1,0,4,1,0,0,1,0,0.3
CASE_028434,5026.2,-0.1654,1,0,4,0,0,1,0,0,0.696
CASE_028435,77323.75,1.1754,2,5,5,0,0,0,1,1,0.472
CASE_028436,142848.34,2.3907,3,0,6,1,0,0,0,1,0.35
CASE_028437,204295.63,3.5303,-1,2,2,1,0,0,0,0,0.768
CASE_028439,10608.19,-0.0619,-1,2,2,0,0,0,0,1,0.425
CASE_028440,15869.53,0.0357,3,4,6,0,1,0,1,0,0.957
CASE_028442,10361.8,-0.0665,1,0,4,0,0,0,0,0,0.896
CASE_028444,21020.2,0.1312,-1,2,2,1,0,0,0,1,0.841
CASE_028445,6385.89,-0.1402,5,0,8,0,0,0,1,1,0.877
CASE_028446,4006.75,-0.1843,0,2,3,1,0,0,1,0,0.863
CASE_028447,11011.84,-0.0544,5,0,8,1,1,0,1,0,0.573
CASE_028449,19381.8,0.1008,3,1,6,0,0,0,1,1,0.548
CASE_028450,59067.55,0.8369,2,4,5,1,0,0,0,0,0.667
CASE_028451,18886.02,0.0916,-3,0,0,0,0,0,0,1,0.334
CASE_028452,3697.77,-0.1901,-2,1,1,0,0,0,0,1,0.498
CASE_028453,5031.41,-0.1653,3,6,6,0,0,0,0,0,0.361
CASE_028457,50664.94,0.681,1,0,4,0,0,0,0,0,0.62
CASE_028458,24621.72,0.198,7,0,10,0,0,0,1,0,0.367
CASE_028459,25411.2,0.2126,3,6,6,0,0,0,1,0,0.515
CASE_028460,16022.29,0.0385,3,0,6,0,1,0,1,0,0.777
CASE_028461,4572.37,-0.1739,0,1,3,0,0,0,0,0,0.737
CASE_028462,5883.7,-0.1495,1,0,4,0,0,0,0,1,0.356
CASE_028463,6463.05,-0.1388,1,0,4,0,0,0,0,0,0.366
CASE_028464,9569.3,-0.0812,-3,0,0,0,0,0,1,1,0.802
CASE_028465,1814.67,-0.225,2,0,5,1,0,0,1,0,0.966
CASE_028466,15132.02,0.022,8,1,11,1,0,0,0,1,0.51
CASE_028467,17408.37,0.0642,-1,0,2,0,0,0,0,0,0.475
CASE_028468,6748.41,-0.1335,5,3,8,0,0,0,0,0,0.534
CASE_028469,45868.99,0.5921,-1,2,2,1,0,0,1,0,0.56
CASE_028470,9630.26,-0.08,-3,0,0,1,0,0,1,1,0.254
CASE_028471,5384.94,-0.1588,3,0,6,0,0,0,1,0,0.233
CASE_028472,27033.89,0.2427,0,0,3,0,0,0,1,0,0.227
CASE_028473,10893.39,-0.0566,4,0,7,0,0,0,1,1,0.537
CASE_028474,30196.95,0.3014,-1,0,2,0,0,0,0,0,0.832
CASE_028476,31508.28,0.3257,0,0,3,0,0,0,1,0,0.668
CASE_028477,17623.39,0.0682,5,0,8,0,0,0,1,0,0.587
CASE_028479,32761.31,0.349,1,1,4,1,0,0,1,0,0.346
CASE_028480,53688.38,0.7371,3,5,6,0,0,0,1,1,0.432
CASE_028481,7069.62,-0.1275,0,3,3,0,0,0,1,0,0.848
CASE_028482,38885.13,0.4625,3,3,6,0,0,1,1,0,0.236
CASE_028483,17766.52,0.0709,1,0,4,0,0,0,0,1,0.812
CASE_028486,15983.1,0.0378,1,0,4,0,0,0,0,1,0.198
CASE_028489,50898.2,0.6853,1,0,4,1,0,0,0,0,0.358
CASE_028490,178993.7,3.0611,3,6,6,0,0,0,0,0,0.439
CASE_028491,50780.28,0.6832,5,0,8,1,1,0,0,1,0.6
CASE_028492,3798.0,-0.1882,5,0,8,1,0,1,0,0,0.249
CASE_028495,28938.64,0.2781,9,1,12,0,0,0,0,0,0.223
CASE_028496,13861.41,-0.0016,1,4,4,0,0,0,0,0,0.776
CASE_028497,20507.05,0.1217,3,0,6,1,0,0,1,1,0.596
CASE_028498,10840.45,-0.0576,6,0,9,0,0,1,0,1,0.924
CASE_028499,4960.47,-0.1667,0,2,3,1,0,0,0,0,0.505
CASE_028500,7184.18,-0.1254,6,0,9,0,0,0,1,0,0.938
CASE_028501,19128.75,0.0961,6,0,9,0,0,0,1,0,0.436
CASE_028502,56510.22,0.7894,1,4,4,0,0,0,1,0,0.73
CASE_028505,7181.03,-0.1255,3,0,6,0,0,1,1,0,0.644
CASE_028506,5475.04,-0.1571,-2,0,1,0,0,0,0,1,0.826
CASE_028507,22200.12,0.1531,1,0,4,1,0,0,0,1,0.867
CASE_028508,10020.26,-0.0728,9,3,12,1,0,0,0,0,0.772
CASE_028509,2700.93,-0.2086,8,4,11,0,0,0,0,0,0.815
CASE_028510,5436.85,-0.1578,2,0,5,0,0,0,0,0,0.488
CASE_028511,6747.41,-0.1335,-3,0,0,0,0,0,0,0,0.947
CASE_028512,13760.09,-0.0034,-3,0,0,0,0,1,1,0,0.223
CASE_028513,16506.23,0.0475,5,4,8,1,0,0,0,1,0.65
CASE_028514,18735.64,0.0888,7,0,10,1,0,1,0,0,0.252
CASE_028516,9692.76,-0.0789,1,2,4,0,0,0,0,1,0.553
CASE_028517,44699.02,0.5704,0,0,3,0,0,1,1,1,0.542
CASE_028520,18908.77,0.092,5,0,8,0,1,0,1,0,0.513
CASE_028521,7925.49,-0.1117,6,0,9,1,0,1,0,0,0.654
CASE_028522,6920.85,-0.1303,3,0,6,1,0,0,1,1,0.873
CASE_028523,45903.78,0.5927,9,0,12,0,0,1,0,0,0.688
CASE_028524,37534.51,0.4375,-3,0,0,0,0,0,0,1,0.19
CASE_028525,27864.27,0.2581,4,3,7,0,0,0,0,0,0.879
CASE_028526,5916.7,-0.1489,0,3,3,0,0,0,1,0,0.526
CASE_028527,76032.08,1.1515,10,7,13,0,1,0,0,0,0.689
CASE_028529,1532.34,-0.2302,3,2,6,0,0,0,0,1,0.448
CASE_028530,2337.69,-0.2153,-1,2,2,1,0,0,1,0,0.584
CASE_028531,7633.59,-0.1171,2,5,5,1,0,0,0,1,0.642
CASE_028532,16507.73,0.0475,1,0,4,0,0,0,0,0,0.708
CASE_028533,21495.6,0.14,-3,0,0,1,1,0,1,0,0.459
CASE_028535,157724.81,2.6666,7,4,10,0,0,0,1,0,0.352
CASE_028536,14038.82,0.0017,6,0,9,1,0,0,0,0,0.776
CASE_028537,737.67,-0.245,1,4,4,0,0,0,1,0,0.36
CASE_028539,12675.27,-0.0236,2,0,5,0,0,0,0,0,0.482
CASE_028540,12937.94,-0.0187,7,6,10,0,0,1,0,0,0.456
CASE_028541,3428.41,-0.1951,9,8,12,0,0,0,0,0,0.386
CASE_028542,2922.28,-0.2045,-3,0,0,0,0,0,1,0,0.917
CASE_028543,99183.53,1.5809,4,3,7,0,0,0,0,0,0.983
CASE_028544,1331.76,-0.234,7,0,10,0,0,0,0,1,0.564
CASE_028545,24118.32,0.1887,7,0,10,0,0,0,1,0,0.328
CASE_028548,5317.48,-0.16,4,0,7,0,0,0,1,1,0.866
CASE_028549,13441.9,-0.0094,2,5,5,0,0,0,0,0,0.736
CASE_028550,11478.8,-0.0458,2,4,5,0,0,1,0,0,0.756
CASE_028551,95178.76,1.5066,8,0,11,1,0,0,0,0,0.694
CASE_028552,4719.06,-0.1711,5,0,8,1,0,0,1,0,0.575
CASE_028553,68849.34,1.0183,3,6,6,0,0,0,0,0,0.611
CASE_028554,7808.75,-0.1138,3,4,6,1,0,0,1,0,0.209
