complaint_id,complaint_timestamp,incident_timestamp,fraud_type,channel,reported_loss_amount,victim_state,victim_district,victim_city,victim_area,victim_pincode,victim_lat,victim_lon,victim_rural_urban,victim_bank,device_type,is_otp_shared,clicked_malicious_link,urgency_score,account_age_months,num_transactions,fraud_description_category
CASE_000684,2025-10-07 11:20:00.062377755,2025-10-07 10:12:33.535920426,OTP Fraud,NEFT,5352.26,West Bengal,Kolkata,Kolkata,Area-13,71531,22.560908799600636,88.37805259028313,Semi-Urban,Bank of Baroda,iOS,1,0,0.803,54,2,OTP Fraud
CASE_000685,2024-02-24 12:10:46.354460796,2024-02-24 11:29:37.102325276,UPI Fraud,UPI,2940.84,West Bengal,Kolkata,Kolkata,Area-59,56805,22.662897965637,88.27640922418628,Urban,Canara Bank,Android,1,0,0.538,198,1,UPI Fraud
CASE_000686,2024-11-23 19:59:57.084843380,2024-11-23 16:45:27.170381222,Phishing,IMPS,30873.66,Maharashtra,Nashik,Nashik,Area-26,41740,20.015511865124278,73.77806779773859,Semi-Urban,ICICI Bank,iOS,0,0,0.553,198,4,Phishing
CASE_000687,2024-09-28 15:05:28.757680161,2024-09-28 12:13:38.451236065,Marketplace Fraud (OLX/e-commerce),UPI,11443.04,Maharashtra,Thane,Navi Mumbai,Area-56,56898,19.12290022286949,72.94098438447378,Urban,Kotak Mahindra Bank,Android,1,0,0.677,15,3,Marketplace Fraud (OLX/e-commerce)
CASE_000688,2024-07-19 00:07:07.814790664,2024-07-18 19:46:22.733565982,Fake Customer Care,Card,20612.07,Delhi,New Delhi,Delhi,Area-15,71946,28.632085727913804,77.2350847695351,Urban,Kotak Mahindra Bank,Android,1,0,0.366,75,5,Fake Customer Care
CASE_000689,2025-10-05 08:28:58.061694511,2025-10-05 06:50:34.157125011,Impersonation (Digital Arrest/Officer),Net Banking,13803.22,Karnataka,Bengaluru Urban,Bengaluru,Area-25,45270,12.857212238644735,77.66693403271229,Urban,Canara Bank,iOS,1,0,0.684,4,2,Impersonation (Digital Arrest/Officer)
CASE_000690,2025-08-23 13:25:45.741010272,2025-08-23 10:29:48.904270492,Investment Scam,Net Banking,42052.73,Uttar Pradesh,Lucknow,Lucknow,Area-9,78450,26.8445873506147,80.8546355116271,Urban,Canara Bank,Desktop,0,1,0.953,237,6,Investment Scam
CASE_000691,2025-05-02 22:51:16.494229330,2025-05-02 20:02:34.339080781,Investment Scam,UPI,7952.34,Rajasthan,Jaipur,Jaipur,Area-50,75717,26.908030842404404,75.79910587538416,Semi-Urban,Kotak Mahindra Bank,Android,1,1,0.351,113,4,Investment Scam
CASE_000692,2026-04-09 19:15:37.833848448,2026-04-09 17:10:36.199194416,UPI Fraud,UPI,8580.0,Uttar Pradesh,Lucknow,Lucknow,Area-36,61140,26.84212583784125,80.93774618912624,Semi-Urban,ICICI Bank,Android,0,0,0.678,65,1,UPI Fraud
CASE_000693,2024-04-03 23:33:08.279945445,2024-04-03 23:01:40.353940837,Fake Customer Care,Net Banking,736.27,Gujarat,Ahmedabad,Ahmedabad,Area-5,43744,23.023317010322117,72.58236487236263,Urban,Bank of Baroda,Desktop,0,1,0.493,214,2,Fake Customer Care
CASE_000694,2024-05-16 13:36:18.712114002,2024-05-16 08:48:18.734363468,OTP Fraud,UPI,1763.53,Gujarat,Surat,Surat,Area-44,44104,21.134717258401718,72.9076488775286,Urban,Kotak Mahindra Bank,Android,1,0,0.253,164,3,OTP Fraud
CASE_000695,2024-12-15 11:00:08.472633842,2024-12-15 07:44:37.631231692,Investment Scam,Net Banking,24299.72,Delhi,New Delhi,Delhi,Area-53,49921,28.683863147209525,77.11319095137483,Semi-Urban,ICICI Bank,Android,0,0,0.761,225,6,Investment Scam
CASE_000696,2025-08-20 17:14:43.501461228,2025-08-20 12:12:18.654949650,Phishing,Card,148440.6,Maharashtra,Mumbai City,Mumbai,Area-41,66745,19.07582583500386,72.9353181978687,Rural,Kotak Mahindra Bank,Android,0,1,0.473,192,2,Phishing
CASE_000697,2025-06-16 08:13:39.055039744,2025-06-16 02:18:34.724353284,Phishing,IMPS,1501.91,Maharashtra,Mumbai City,Mumbai,Area-48,68608,19.13460900689411,72.86356133031238,Semi-Urban,Bank of Baroda,Android,0,1,0.238,229,1,Phishing
CASE_000698,2024-03-08 13:29:31.245509488,2024-03-08 10:52:09.547675912,UPI Fraud,IMPS,2520.12,Delhi,New Delhi,Delhi,Area-17,51485,28.586333008417736,77.29410377357374,Urban,Axis Bank,Android,0,0,0.718,52,3,UPI Fraud
CASE_000699,2026-05-23 07:49:17.991254679,2026-05-23 02:59:59.672805950,Card Fraud,UPI,16330.94,Maharashtra,Pune,Pune,Area-26,63988,18.591646842081047,73.8678894220628,Urban,Kotak Mahindra Bank,Android,0,0,0.893,49,4,Card Fraud
CASE_000700,2024-10-05 06:15:51.324107204,2024-10-04 21:56:13.729602709,Impersonation (Digital Arrest/Officer),UPI,194072.02,Maharashtra,Thane,Navi Mumbai,Area-51,78762,19.030137252167034,73.12801185524884,Semi-Urban,SBI,Android,0,0,0.907,19,7,Impersonation (Digital Arrest/Officer)
CASE_000701,2024-11-23 10:44:57.323939190,2024-11-23 00:34:38.019912831,UPI Fraud,NEFT,12362.09,Gujarat,Surat,Surat,Area-36,74825,21.200490270400703,72.89125978856946,Urban,Bank of Baroda,Android,0,0,0.57,82,5,UPI Fraud
CASE_000702,2025-07-22 06:36:20.394823796,2025-07-22 03:02:30.934627481,Remote Access Scam,Wallet,38566.63,Maharashtra,Thane,Navi Mumbai,Area-37,68842,18.9366210759692,73.02532405031661,Rural,Kotak Mahindra Bank,iOS,1,0,0.692,132,3,Remote Access Scam
CASE_000703,2026-05-11 04:52:23.842951190,2026-05-11 01:05:55.945462704,Loan App Scam,ATM,10923.15,Gujarat,Surat,Surat,Area-46,43119,21.27256230133773,72.92511090892638,Rural,SBI,Android,0,0,0.775,136,3,Loan App Scam
CASE_000704,2025-08-26 20:32:04.182460162,2025-08-26 17:00:56.375114180,UPI Fraud,Wallet,5643.82,West Bengal,Kolkata,Kolkata,Area-37,59149,22.539348620137513,88.32741224903664,Rural,Axis Bank,iOS,1,1,0.652,162,7,UPI Fraud
CASE_000705,2026-05-19 23:23:57.219073703,2026-05-19 19:09:50.678031608,Investment Scam,Card,37917.41,Telangana,Hyderabad,Hyderabad,Area-8,54278,17.38616650774277,78.48547610244407,Urban,Punjab National Bank,Android,1,0,0.708,176,1,Investment Scam
CASE_000706,2024-06-20 03:13:54.419627575,2024-06-19 21:29:31.998807427,Investment Scam,Wallet,16791.78,Tamil Nadu,Chennai,Chennai,Area-13,81689,13.071673206339717,80.28395156837715,Semi-Urban,HDFC Bank,Android,1,0,0.258,196,5,Investment Scam
CASE_000707,2025-07-17 21:07:25.697755921,2025-07-17 17:39:37.033431298,UPI Fraud,Net Banking,21953.82,Maharashtra,Nagpur,Nagpur,Area-46,41660,21.182453935906587,79.15811022014785,Semi-Urban,Canara Bank,Android,1,1,0.384,125,3,UPI Fraud
CASE_000708,2026-01-25 12:23:22.740524892,2026-01-25 02:36:29.131139129,Impersonation (Digital Arrest/Officer),IMPS,4734.92,Telangana,Hyderabad,Hyderabad,Area-15,71392,17.347359165343242,78.51534728456858,Urban,Bank of Baroda,Android,1,0,0.9,66,7,Impersonation (Digital Arrest/Officer)
CASE_000709,2025-04-09 02:10:35.705442619,2025-04-08 17:18:39.506126321,Impersonation (Digital Arrest/Officer),Wallet,73762.46,Maharashtra,Thane,Navi Mumbai,Area-40,77974,19.0614621139538,72.89874596626255,Urban,ICICI Bank,iOS,0,0,0.751,105,8,Impersonation (Digital Arrest/Officer)
CASE_000710,2024-11-26 01:34:18.858993065,2024-11-25 22:33:54.893997718,UPI Fraud,NEFT,10334.51,Uttar Pradesh,Lucknow,Lucknow,Area-29,82183,26.77553722132862,80.89453107437267,Urban,Axis Bank,Android,1,0,0.702,209,7,UPI Fraud
CASE_000711,2026-06-16 05:45:11.102020848,2026-06-16 02:45:37.802221060,UPI Fraud,Net Banking,7815.05,Maharashtra,Nashik,Nashik,Area-37,59798,20.054090320153676,73.83421765331681,Urban,SBI,iOS,1,0,0.257,196,6,UPI Fraud
CASE_000712,2024-05-08 12:30:07.633471935,2024-05-08 10:32:49.957557306,OTP Fraud,Net Banking,1624.11,Maharashtra,Pune,Pune,Area-15,59532,18.41548725566848,73.83036691141824,Rural,SBI,Desktop,1,0,0.246,219,5,OTP Fraud
CASE_000713,2025-01-09 12:57:58.155408311,2025-01-09 08:33:47.483591575,Phishing,UPI,3705.39,Tamil Nadu,Chennai,Chennai,Area-19,54476,13.048455640545932,80.2778458869215,Semi-Urban,Bank of Baroda,Android,0,0,0.295,130,5,Phishing
CASE_000714,2026-03-06 17:40:55.075098784,2026-03-06 15:26:37.413550586,Remote Access Scam,Net Banking,66589.57,Tamil Nadu,Chennai,Chennai,Area-41,69122,13.031103514050058,80.37133766937272,Urban,Canara Bank,Desktop,1,1,0.52,187,4,Remote Access Scam
CASE_000715,2026-03-31 09:59:22.799685736,2026-03-31 08:06:39.749779642,Remote Access Scam,NEFT,14162.14,Delhi,New Delhi,Delhi,Area-11,74754,28.614218466452076,77.2093007290897,Urban,ICICI Bank,Android,1,0,0.666,99,6,Remote Access Scam
CASE_000716,2026-06-12 07:24:27.415195151,2026-06-12 03:04:27.366610438,OTP Fraud,IMPS,13443.33,Telangana,Hyderabad,Hyderabad,Area-19,45793,17.46815116579124,78.4763106609536,Urban,HDFC Bank,Android,0,1,0.626,2,6,OTP Fraud
CASE_000717,2026-03-17 03:22:22.456825008,2026-03-17 02:18:27.926166371,Card Fraud,UPI,4889.66,Maharashtra,Thane,Thane,Area-59,62386,19.274908376114073,73.09768867378571,Urban,Bank of Baroda,Android,1,1,0.384,178,2,Card Fraud
CASE_000718,2024-02-16 15:56:02.563914000,2024-02-16 10:07:27.851053396,OTP Fraud,IMPS,9585.82,Tamil Nadu,Chennai,Chennai,Area-9,59564,13.120181566900527,80.3730072114958,Urban,Punjab National Bank,iOS,1,0,0.777,21,6,OTP Fraud
CASE_000719,2026-04-27 04:52:31.122191159,2026-04-27 00:24:53.092279449,Remote Access Scam,Net Banking,3937.97,Maharashtra,Pune,Pune,Area-35,49645,18.590768304099182,73.9530998286359,Semi-Urban,HDFC Bank,iOS,0,0,0.745,152,3,Remote Access Scam
CASE_000720,2025-01-25 10:00:09.447789336,2025-01-25 01:26:50.902504630,Investment Scam,Card,38662.81,Maharashtra,Pune,Pune,Area-9,67430,18.471890529108055,73.83255058607494,Semi-Urban,Bank of Baroda,Desktop,0,1,0.519,239,2,Investment Scam
CASE_000721,2025-08-16 18:36:50.654963219,2025-08-16 15:00:06.892382547,Investment Scam,Net Banking,52076.44,Maharashtra,Thane,Thane,Area-42,59653,19.113820327358905,73.01898293300962,Semi-Urban,HDFC Bank,iOS,0,0,0.906,7,4,Investment Scam
CASE_000722,2024-12-25 09:24:52.430853756,2024-12-25 04:26:51.372491609,Phishing,Card,15490.56,Maharashtra,Nagpur,Nagpur,Area-8,61490,21.14600710554485,79.16801042057712,Semi-Urban,SBI,Android,1,0,0.11,176,6,Phishing
CASE_000723,2026-01-11 11:28:26.586414231,2026-01-11 06:02:19.777483061,Investment Scam,IMPS,12820.74,Maharashtra,Nagpur,Nagpur,Area-34,81889,21.070298093095374,79.12665235758115,Urban,Axis Bank,Desktop,0,0,0.442,208,3,Investment Scam
CASE_000724,2025-06-08 22:48:02.437058343,2025-06-08 15:53:56.607075445,UPI Fraud,IMPS,6793.65,Delhi,New Delhi,Delhi,Area-26,56745,28.610219813445358,77.20095788881495,Semi-Urban,Bank of Baroda,Desktop,1,1,0.275,150,6,UPI Fraud
CASE_000725,2026-02-09 10:18:17.070528957,2026-02-09 06:59:17.033282697,Investment Scam,IMPS,62547.19,Maharashtra,Thane,Navi Mumbai,Area-41,74199,19.027610782244338,73.05794219664769,Urban,Punjab National Bank,iOS,0,0,0.872,165,5,Investment Scam
CASE_000726,2024-06-25 14:33:42.089569675,2024-06-25 12:37:10.031988198,Phishing,Net Banking,8627.66,Maharashtra,Thane,Navi Mumbai,Area-1,65818,19.097144698653615,72.98971242540595,Urban,Bank of Baroda,iOS,1,0,0.519,216,5,Phishing
CASE_000727,2024-06-17 16:08:44.396170689,2024-06-17 12:28:13.381396260,UPI Fraud,IMPS,7215.34,Karnataka,Bengaluru Urban,Bengaluru,Area-31,42403,12.96884521576887,77.60224846512648,Urban,HDFC Bank,iOS,1,0,0.93,186,3,UPI Fraud
CASE_000728,2025-02-05 10:12:11.958555955,2025-02-05 04:23:54.203459218,Phishing,UPI,88355.57,Maharashtra,Thane,Thane,Area-32,74941,19.250350343902845,73.07863373058524,Urban,Axis Bank,Android,1,1,0.183,10,2,Phishing
CASE_000729,2024-01-05 14:14:11.202427926,2024-01-05 07:53:16.004614828,Card Fraud,Net Banking,4520.04,Tamil Nadu,Chennai,Chennai,Area-15,82642,13.191627309142175,80.23788086058234,Urban,Bank of Baroda,Desktop,0,0,0.273,186,4,Card Fraud
CASE_000730,2025-09-23 05:04:02.062601270,2025-09-23 04:32:13.221066430,Impersonation (Digital Arrest/Officer),Card,90951.32,Gujarat,Surat,Surat,Area-18,41124,21.216391907715828,72.70726523772966,Urban,Punjab National Bank,Feature Phone,0,1,0.708,182,5,Impersonation (Digital Arrest/Officer)
CASE_000731,2024-09-27 08:57:16.618452856,2024-09-26 16:55:07.337259669,OTP Fraud,IMPS,2779.01,Delhi,New Delhi,Delhi,Area-42,74760,28.606303577109053,77.22205903618246,Urban,HDFC Bank,iOS,1,0,0.416,55,2,OTP Fraud
CASE_000732,2025-05-22 18:40:48.481110258,2025-05-22 16:47:34.460277833,Impersonation (Digital Arrest/Officer),Wallet,56947.13,Uttar Pradesh,Lucknow,Lucknow,Area-33,48217,26.9157060803837,80.82671793700835,Rural,Canara Bank,Android,0,0,0.539,157,5,Impersonation (Digital Arrest/Officer)
CASE_000733,2024-03-04 23:35:10.049707507,2024-03-04 18:33:28.245297442,OTP Fraud,UPI,21568.04,Maharashtra,Mumbai City,Mumbai,Area-35,46888,19.066925934771646,72.87655967931907,Urban,SBI,Android,0,0,0.811,202,7,OTP Fraud
CASE_000734,2024-06-04 18:24:33.108505156,2024-06-04 10:58:05.784755595,OTP Fraud,NEFT,5645.41,Maharashtra,Mumbai City,Mumbai,Area-56,72952,19.039410782826913,72.93333986243259,Urban,Canara Bank,Desktop,0,0,0.666,203,5,OTP Fraud
CASE_000735,2025-07-21 12:59:13.435519419,2025-07-21 10:11:34.416094340,UPI Fraud,UPI,2593.53,Tamil Nadu,Chennai,Chennai,Area-24,44725,13.143307607831344,80.17212187517516,Rural,Bank of Baroda,Desktop,0,0,0.274,209,5,UPI Fraud
CASE_000736,2024-10-05 17:31:50.727728407,2024-10-05 11:00:27.644961044,Loan App Scam,Card,1812.62,West Bengal,Kolkata,Kolkata,Area-52,79579,22.57272924989464,88.35361118806276,Urban,SBI,iOS,1,1,0.69,186,5,Loan App Scam
CASE_000737,2024-07-14 15:12:19.156249073,2024-07-14 14:40:49.989692263,UPI Fraud,NEFT,5031.01,Gujarat,Ahmedabad,Ahmedabad,Area-58,73641,23.021770041148983,72.57395667027559,Urban,ICICI Bank,Desktop,0,0,0.505,30,6,UPI Fraud
CASE_000738,2024-07-27 18:11:22.127777087,2024-07-27 11:29:59.617179736,Impersonation (Digital Arrest/Officer),IMPS,49437.27,Maharashtra,Mumbai City,Mumbai,Area-35,40485,19.073358079699194,72.87548403159023,Rural,ICICI Bank,Android,0,1,0.249,116,5,Impersonation (Digital Arrest/Officer)
CASE_000739,2024-07-14 22:56:35.498670985,2024-07-14 16:48:38.125289638,OTP Fraud,NEFT,3024.83,West Bengal,Kolkata,Kolkata,Area-13,51175,22.525497559768517,88.418639041071,Urban,Canara Bank,Desktop,0,0,0.524,56,1,OTP Fraud
CASE_000740,2025-07-21 14:02:12.108887166,2025-07-21 10:00:47.370058224,Phishing,NEFT,12112.02,Delhi,New Delhi,Delhi,Area-25,65935,28.72357283998389,77.20982577372591,Urban,Punjab National Bank,Android,0,0,0.819,17,5,Phishing
CASE_000741,2024-06-02 00:13:07.075160008,2024-06-01 18:24:02.567376757,Impersonation (Digital Arrest/Officer),UPI,5461.87,Maharashtra,Nashik,Nashik,Area-3,42395,20.014226597913968,73.78544562621238,Urban,ICICI Bank,Android,0,0,0.756,63,4,Impersonation (Digital Arrest/Officer)
CASE_000742,2024-11-26 19:14:27.476050795,2024-11-26 10:12:42.613592841,Phishing,ATM,8417.21,Maharashtra,Thane,Navi Mumbai,Area-42,68381,19.01697286280246,73.02423496369111,Urban,Canara Bank,Android,1,1,0.587,218,8,Phishing
CASE_000743,2025-09-18 23:33:36.624337944,2025-09-18 15:57:30.345606863,UPI Fraud,Wallet,2802.46,Madhya Pradesh,Indore,Indore,Area-17,45272,22.65700096852481,75.80940716101877,Semi-Urban,SBI,Android,1,0,0.773,143,2,UPI Fraud
CASE_000744,2025-04-13 01:49:45.104186347,2025-04-12 22:54:14.392256521,UPI Fraud,Net Banking,9083.56,Maharashtra,Mumbai City,Mumbai,Area-55,41992,19.05037256389963,72.85802694790533,Urban,Kotak Mahindra Bank,Android,1,0,0.413,183,5,UPI Fraud
CASE_000745,2025-06-28 06:35:52.650898804,2025-06-28 02:56:56.251086645,UPI Fraud,UPI,5703.37,Gujarat,Ahmedabad,Ahmedabad,Area-39,61947,22.928775751953197,72.53785734038156,Urban,Kotak Mahindra Bank,iOS,0,0,0.281,121,4,UPI Fraud
CASE_000746,2024-08-16 16:22:28.899376055,2024-08-16 13:49:48.716383431,UPI Fraud,UPI,2672.04,Telangana,Hyderabad,Hyderabad,Area-29,69414,17.35304848443769,78.61693723324146,Semi-Urban,Axis Bank,Android,0,0,0.813,86,5,UPI Fraud
CASE_000747,2026-04-29 19:09:53.182451916,2026-04-29 16:52:40.752782598,Impersonation (Digital Arrest/Officer),NEFT,13424.79,West Bengal,Kolkata,Kolkata,Area-12,80333,22.67447154333978,88.34398496694016,Rural,SBI,iOS,0,0,0.212,116,2,Impersonation (Digital Arrest/Officer)
CASE_000748,2025-01-12 06:28:06.755084270,2025-01-12 01:03:21.186678100,Impersonation (Digital Arrest/Officer),Wallet,9917.41,Tamil Nadu,Chennai,Chennai,Area-6,47824,12.997145455058813,80.1864680451671,Urban,Canara Bank,Android,1,1,0.634,236,4,Impersonation (Digital Arrest/Officer)
CASE_000749,2024-09-18 12:42:05.881602733,2024-09-18 10:10:46.236331496,Investment Scam,NEFT,8163.64,Rajasthan,Jaipur,Jaipur,Area-40,63479,26.87893075027238,75.71807929145218,Urban,Canara Bank,iOS,1,0,0.883,69,1,Investment Scam
CASE_000750,2026-04-04 01:35:29.627779742,2026-04-03 20:11:15.677715972,Remote Access Scam,Net Banking,58618.58,Maharashtra,Thane,Navi Mumbai,Area-46,65970,18.925031361582267,73.06304314384309,Rural,Axis Bank,Android,1,1,0.328,75,4,Remote Access Scam
CASE_000751,2025-08-20 02:02:37.442868285,2025-08-19 23:15:07.733306006,UPI Fraud,UPI,6659.55,Maharashtra,Mumbai City,Mumbai,Area-16,52910,19.070175453903065,72.90311627126354,Semi-Urban,HDFC Bank,iOS,0,0,0.359,203,8,UPI Fraud
CASE_000752,2025-07-13 10:26:05.484649614,2025-07-13 07:18:44.465972692,Phishing,Card,965.71,Telangana,Hyderabad,Hyderabad,Area-1,79782,17.393491499998746,78.49050735979516,Urban,ICICI Bank,iOS,1,1,0.61,89,6,Phishing
CASE_000753,2026-03-18 21:01:59.833525386,2026-03-18 19:33:59.165859953,Card Fraud,Net Banking,6481.81,Maharashtra,Nagpur,Nagpur,Area-19,46180,21.09359368714257,79.16500964370849,Urban,HDFC Bank,Android,1,1,0.714,217,5,Card Fraud
CASE_000754,2024-02-23 13:13:45.480490109,2024-02-23 07:55:29.348535175,Fake Customer Care,UPI,32484.05,Maharashtra,Thane,Thane,Area-46,45731,19.22144408094769,72.98474770473119,Semi-Urban,Punjab National Bank,Android,0,0,0.314,233,4,Fake Customer Care
CASE_000755,2026-02-02 03:30:46.878255248,2026-02-02 03:01:29.461921446,Investment Scam,UPI,14991.95,Maharashtra,Thane,Navi Mumbai,Area-35,57987,18.969717931667624,72.92109272870022,Urban,Punjab National Bank,Android,1,1,0.236,16,6,Investment Scam
CASE_000756,2025-09-09 19:41:26.911857796,2025-09-09 12:49:35.260200210,UPI Fraud,UPI,51406.42,Maharashtra,Nagpur,Nagpur,Area-6,40435,21.21352277156166,79.01915243348839,Urban,ICICI Bank,Android,1,1,0.715,160,2,UPI Fraud
CASE_000757,2024-11-24 11:14:35.592631418,2024-11-23 22:52:56.874261893,OTP Fraud,UPI,3857.1,Maharashtra,Mumbai City,Mumbai,Area-7,51892,19.034124787007205,73.00644106645416,Semi-Urban,Bank of Baroda,Android,0,0,0.714,23,7,OTP Fraud
CASE_000758,2024-08-21 16:04:21.088005165,2024-08-21 12:51:56.710589685,Fake Customer Care,IMPS,20662.39,Maharashtra,Mumbai City,Mumbai,Area-7,45466,19.05489555422285,72.9166321359524,Urban,Punjab National Bank,Android,1,0,0.28,211,4,Fake Customer Care
CASE_000759,2024-04-05 14:34:26.152665439,2024-04-05 11:28:34.302037355,Investment Scam,Net Banking,108343.87,Uttar Pradesh,Lucknow,Lucknow,Area-45,77973,26.81518212980996,80.88159346510453,Urban,SBI,iOS,1,0,0.806,28,2,Investment Scam
CASE_000760,2026-05-07 08:20:41.621036451,2026-05-07 07:38:44.369785070,Phishing,Net Banking,17863.66,Maharashtra,Nashik,Nashik,Area-47,79687,20.056783363885643,73.87580118979365,Urban,Axis Bank,Android,1,0,0.334,213,4,Phishing
CASE_000761,2024-05-09 08:45:21.984909469,2024-05-09 06:45:58.417909125,UPI Fraud,Card,2182.13,Madhya Pradesh,Indore,Indore,Area-25,47186,22.749235977558712,75.84244229585381,Semi-Urban,Kotak Mahindra Bank,Android,0,0,0.648,184,3,UPI Fraud
CASE_000762,2024-08-24 14:13:35.001378860,2024-08-24 08:21:50.922792193,Impersonation (Digital Arrest/Officer),ATM,9827.15,Gujarat,Surat,Surat,Area-41,57530,21.12217613447743,72.89037503434639,Urban,Kotak Mahindra Bank,Android,0,0,0.346,129,3,Impersonation (Digital Arrest/Officer)
CASE_000763,2025-09-21 20:49:12.363996855,2025-09-21 14:22:02.546784803,Fake Customer Care,IMPS,43019.11,Maharashtra,Thane,Thane,Area-2,62144,19.29000051813247,73.03414706378096,Semi-Urban,Kotak Mahindra Bank,Android,1,0,0.523,50,4,Fake Customer Care
CASE_000764,2025-10-09 02:17:52.588460712,2025-10-08 22:46:22.446981631,Remote Access Scam,Card,7351.9,Tamil Nadu,Chennai,Chennai,Area-34,69455,13.142983853848563,80.39157258246323,Urban,Canara Bank,Android,0,0,0.444,64,5,Remote Access Scam
CASE_000765,2024-05-26 16:40:04.921271415,2024-05-26 11:02:49.046752011,Phishing,IMPS,31842.41,Telangana,Hyderabad,Hyderabad,Area-17,44922,17.476783518300962,78.44345330433347,Urban,SBI,iOS,0,0,0.776,104,5,Phishing
CASE_000766,2026-01-11 17:39:27.176202912,2026-01-11 16:09:49.316326857,Remote Access Scam,IMPS,11097.48,Tamil Nadu,Chennai,Chennai,Area-49,55308,13.082988926616043,80.28708633129422,Rural,ICICI Bank,iOS,0,0,0.36,203,4,Remote Access Scam
CASE_000767,2025-04-10 01:04:41.967596742,2025-04-09 20:55:15.071779162,OTP Fraud,IMPS,11563.18,Maharashtra,Mumbai City,Mumbai,Area-29,61954,19.042358172245894,72.81980061752968,Urban,Axis Bank,Android,0,1,0.417,215,9,OTP Fraud
CASE_000768,2026-02-12 06:45:08.755614718,2026-02-11 22:39:24.517111473,Investment Scam,Net Banking,7540.51,Maharashtra,Thane,Navi Mumbai,Area-51,75189,19.077238410645286,73.0996555853289,Urban,Punjab National Bank,Android,1,0,0.561,120,4,Investment Scam
CASE_000769,2024-03-20 17:10:09.154771804,2024-03-20 12:24:27.949056169,OTP Fraud,Card,5069.03,Maharashtra,Mumbai City,Mumbai,Area-34,69697,19.08281684768211,72.89738537909513,Semi-Urban,Kotak Mahindra Bank,Android,0,0,0.699,56,4,OTP Fraud
CASE_000770,2024-02-09 09:22:12.750262550,2024-02-09 00:26:06.360663952,Investment Scam,Net Banking,13225.82,Telangana,Hyderabad,Hyderabad,Area-27,78968,17.427360912801944,78.44461465582597,Urban,Bank of Baroda,iOS,0,0,0.645,135,5,Investment Scam
CASE_000771,2025-08-03 16:16:39.739782099,2025-08-03 07:09:27.723572865,Phishing,Net Banking,13953.28,Madhya Pradesh,Indore,Indore,Area-56,72688,22.74254067192276,75.8910565255765,Urban,Bank of Baroda,Android,0,1,0.764,199,5,Phishing
CASE_000772,2024-05-16 20:28:34.513819918,2024-05-16 16:07:13.080032527,Impersonation (Digital Arrest/Officer),UPI,30703.65,Tamil Nadu,Chennai,Chennai,Area-59,55908,13.098646463857827,80.27263774335769,Semi-Urban,HDFC Bank,iOS,0,0,0.571,130,3,Impersonation (Digital Arrest/Officer)
CASE_000773,2025-04-23 05:30:41.048947408,2025-04-23 05:29:09.369286329,Investment Scam,Net Banking,57623.05,Tamil Nadu,Chennai,Chennai,Area-27,80990,13.013507221243906,80.2701495721193,Urban,Bank of Baroda,iOS,0,0,0.426,213,2,Investment Scam
